device,t_sim,hub_x,hub_y,hub_z,hub_r_xy,elev_deg,omega_hub,omega_gnd
RotaryLifter,3.22,25.968123789915452,4.5083426014828674e-10,15.001190231756604,0.012101349128538892,30.014042181804513,-3.370470838693453e-6,-4.566446284020784e-6
RotaryLifter,3.24,25.968072850544953,4.805305438240867e-10,15.001216434687423,0.012152288499038386,30.014134210975016,-3.507517318344962e-6,-4.749597389648921e-6
RotaryLifter,3.2600000000000002,25.968022108924963,5.118379372840153e-10,15.001242858255967,0.012203030119028579,30.01422641635737,-3.6489153359215585e-6,-4.938951217224686e-6
RotaryLifter,3.2800000000000002,25.967971559911227,5.448311545075039e-10,15.001269465835973,0.01225357913276427,30.01431874227407,-3.7948305456521876e-6,-5.134428386047992e-6
RotaryLifter,3.3000000000000003,25.967921194808923,5.79586536190458e-10,15.001296140826426,0.012303944235068101,30.014411004136708,-3.9456136060243755e-6,-5.335804337604755e-6
RotaryLifter,3.3200000000000003,25.967871014986088,6.16183027886733e-10,15.001322905026479,0.01235412405790372,30.014503236698747,-4.1013476730146414e-6,-5.542806631518714e-6
RotaryLifter,3.3400000000000003,25.967821024547,6.547035926759496e-10,15.001349836970668,0.012404114496991542,30.014595565957396,-4.261983870653322e-6,-5.75524991529344e-6
RotaryLifter,3.3600000000000003,25.967771260459244,6.952408017262888e-10,15.001377567226248,0.012453878584747021,30.014688999743758,-4.426143008535043e-6,-5.9731267837782165e-6
RotaryLifter,3.3800000000000003,25.967721705914954,7.378981635060964e-10,15.001406048340792,0.012503433129037254,30.014783475616966,-4.5939558856183835e-6,-6.1966523079666994e-6
RotaryLifter,3.4000000000000004,25.967672308053913,7.827721365742463e-10,15.001434497145228,0.012552830990078003,30.014877748477605,-4.767464373356757e-6,-6.426217353310987e-6
RotaryLifter,3.4200000000000004,25.967623075798667,8.29958587262466e-10,15.001462959191285,0.012602063245324783,30.014971885154008,-4.946764889681345e-6,-6.662222464606801e-6
RotaryLifter,3.4400000000000004,25.967574016926505,8.795608197115234e-10,15.001491547553856,0.0126511221174859,30.01506606527411,-5.131756616006125e-6,-6.904989265632011e-6
RotaryLifter,3.4600000000000004,25.967525138551736,9.31688490301055e-10,15.001520391871376,0.01270000049225576,30.015160496500805,-5.322244378941155e-6,-7.154710801750881e-6
RotaryLifter,3.48,25.967476434742807,9.86457359215361e-10,15.0015494528977,0.012748704301184726,30.01525511957513,-5.518486359133078e-6,-7.411466772365075e-6
RotaryLifter,3.5,25.967427889012793,1.0439833078437192e-9,15.001578477162491,0.012797250031198403,30.015349530929893,-5.721412715064809e-6,-7.675293242454931e-6
RotaryLifter,3.52,25.9673795104907,1.1043858075801467e-9,15.001607570993679,0.012845628553289905,30.015443897739484,-5.930900348084232e-6,-7.946214849506389e-6
RotaryLifter,3.54,25.967331302008297,1.1677931277131771e-9,15.001636811472206,0.012893837035694185,30.015538344812526,-6.146886684929929e-6,-8.224273482453808e-6
RotaryLifter,3.56,25.967283224175958,1.2343304510178639e-9,15.001665590222041,0.01294191486803348,30.015631903341923,-6.371629218575538e-6,-8.509578178056155e-6
RotaryLifter,3.58,25.967235288591233,1.3041177421738922e-9,15.001693932753476,0.0129898504527582,30.01572460444449,-6.605370625799812e-6,-8.802336636296104e-6
RotaryLifter,3.6,25.96718753814186,1.377294184446085e-9,15.001722503626006,0.013037600902130537,30.015817506526094,-6.845985005418868e-6,-9.102926974449942e-6
RotaryLifter,3.62,25.967139972557394,1.4540117955750318e-9,15.001751408146161,0.01308516648659727,30.01591078405428,-7.093182148415606e-6,-9.412025295067502e-6
RotaryLifter,3.64,25.96709258896335,1.5344297768032632e-9,15.001780691974718,0.013132550080641271,30.01600451531194,-7.346871935662607e-6,-9.730565500198614e-6
RotaryLifter,3.66,25.967045374780927,1.618711631131489e-9,15.001810226084869,0.013179764263064542,30.01609849886708,-7.607687257163559e-6,-1.0059632066752212e-5
RotaryLifter,3.68,25.966998320971978,1.7070240381895843e-9,15.00183989666752,0.013226818072013313,30.016192555078963,-7.876288444956057e-6,-1.0400306972674741e-5
RotaryLifter,3.7,25.966951412833588,1.7995339689164538e-9,15.001869463957819,0.013273726210403802,30.01628630134959,-8.153963445560281e-6,-1.0753565881687133e-5
RotaryLifter,3.72,25.966904660424238,1.896413647968571e-9,15.001899042946151,0.013320478619753964,30.016379918295286,-8.440512326467805e-6,-1.1120239835254274e-5
RotaryLifter,3.74,25.966858070892442,1.9978483195757073e-9,15.00192877073982,0.013367068151549127,30.016473625901877,-8.735565242341321e-6,-1.1501065889956056e-5
RotaryLifter,3.7600000000000002,25.96681164656009,2.1040326730715246e-9,15.00195872246639,0.01341349248390261,30.016567546233635,-9.038972115252074e-6,-1.1896734603471702e-5
RotaryLifter,3.7800000000000002,25.966765381463695,2.215170117268958e-9,15.001988857333998,0.013459757580296565,30.01666161750549,-9.351129009359504e-6,-1.2307830498065701e-5
RotaryLifter,3.8000000000000003,25.96671926182807,2.3314651810976336e-9,15.0020189708462,0.013505877215919983,30.01675551457855,-9.673318262646972e-6,-1.2734699762134937e-5
RotaryLifter,3.8200000000000003,25.966673279542924,2.4531249027974957e-9,15.002048916646906,0.01355185950106752,30.016849003082765,-1.0006640491709337e-5,-1.3177297648312191e-5
RotaryLifter,3.8400000000000003,25.966627430739063,2.5803571037802012e-9,15.002078579641742,0.013597708304928591,30.01694189631174,-1.0352109027139518e-5,-1.3635193863174292e-5
RotaryLifter,3.8600000000000003,25.96658172957365,2.7133805437110258e-9,15.002108142577745,0.013643409470340644,30.0170344830555,-1.0709077081341913e-5,-1.4107739261167732e-5
RotaryLifter,3.8800000000000003,25.966536173976365,2.852426541556256e-9,15.002137597156533,0.013688965067626254,30.017126751563158,-1.1077903274683296e-5,-1.4594399840924751e-5
RotaryLifter,3.9000000000000004,25.96649075175579,2.997725848037786e-9,15.002166738360481,0.013734387288203082,30.017218374320596,-1.1460160004891906e-5,-1.509505650253548e-5
RotaryLifter,3.9200000000000004,25.966445501933098,3.1495235080686973e-9,15.002196122640054,0.01377963711089372,30.01731023457839,-1.1852686204320335e-5,-1.561005715500894e-5
RotaryLifter,3.9400000000000004,25.966400449194303,3.30811070222665e-9,15.002226307631611,0.013824689849688494,30.017403231249435,-1.2251907383788293e-5,-1.614010310403291e-5
RotaryLifter,3.9600000000000004,25.966355573287206,3.4737898953925955e-9,15.002257150584025,0.01386956575678554,30.017497147531973,-1.2658648246063644e-5,-1.668612614514401e-5
RotaryLifter,3.9800000000000004,25.966310860527432,3.646868114755585e-9,15.002288531012871,0.013914278516559388,30.017591797183304,-1.3073754368829681e-5,-1.7249052206833393e-5
RotaryLifter,4.0,25.966266292418815,3.827653729272397e-9,15.00232019977965,0.013958846625176406,30.017686785725118,-1.3499174019848796e-5,-1.782976755350421e-5
NoLift,1.02,25.97542710330624,-2.0253395847739628e-13,14.998441660126542,0.0047980357377497285,30.002517539198113,-9.108628729612098e-9,-4.579405231833785e-8
NoLift,1.04,25.975347393541462,-2.1700752289779064e-13,14.998427632254307,0.004877745502529507,30.002570470544867,-9.225041475915619e-9,-4.856522556984067e-8
NoLift,1.06,25.975268182587953,-2.326507894861245e-13,14.998414324855776,0.0049569564560378865,30.00262411754733,-9.353050603826098e-9,-5.0539032861555754e-8
NoLift,1.08,25.975189463017575,-2.4954331279065625e-13,14.998401792759164,0.0050356760264165246,30.0026785780016,-9.493221885838688e-9,-5.1750408071406374e-8
NoLift,1.1,25.975111208358243,-2.677661935216082e-13,14.998389756626898,0.005113930685748613,30.00273341509948,-9.64768078552015e-9,-5.2242687677209475e-8
NoLift,1.12,25.975033408177943,-2.8740545500316234e-13,14.998378109555969,0.005191730866048516,30.00278846195957,-9.817441246707625e-9,-5.205779955253402e-8
NoLift,1.1400000000000001,25.97495605460198,-3.0854974266370616e-13,14.998366763458609,0.005269084442012684,30.002843580381867,-1.0003207853495521e-8,-5.1237523385767235e-8
NoLift,1.16,25.97487914344792,-3.3128845150352426e-13,14.998355682561934,0.005345995596069741,30.002898715181153,-1.0205202062742474e-8,-4.98238385548063e-8
NoLift,1.18,25.974802676429174,-3.557149869990994e-13,14.99834491130107,0.005422462614816936,30.002953938225655,-1.0423000615492999e-8,-4.786283298606957e-8
NoLift,1.2,25.974726662720933,-3.819254302613567e-13,14.99833463053927,0.005498476323058554,30.003009539945563,-1.0655254506778524e-8,-4.540875649222323e-8
NoLift,1.22,25.97465108406312,-4.1002046354970317e-13,14.998324665624308,0.005574054980872489,30.003065248859713,-1.0902650616646697e-8,-4.2525716967310496e-8
NoLift,1.24,25.974575927912667,-4.401010441282397e-13,14.998314847516172,0.0056492111313239946,30.003120797308323,-1.1165806954065531e-8,-3.9274789473962674e-8
NoLift,1.26,25.97450120994419,-4.722703869031384e-13,14.998305407221753,0.005723929099801239,30.00317655246504,-1.1442873621985114e-8,-3.572048967649069e-8
NoLift,1.28,25.97442690693199,-5.066352542994552e-13,14.998296110195568,0.005798232112002921,30.003232148509458,-1.1735044288012138e-8,-3.1937938232779257e-8
NoLift,1.3,25.97435295339511,-5.432962468988547e-13,14.998285979620729,0.005872185648883033,30.003286032053627,-1.2048480935133422e-8,-2.7985747261033633e-8
NoLift,1.32,25.97427939147061,-5.823464611448776e-13,14.99827541446368,0.00594574757338151,30.00333882284112,-1.2380303931995889e-8,-2.390559401067991e-8
NoLift,1.34,25.974206251563658,-6.238827728581764e-13,14.998264871836387,0.0060188874803337455,30.00339124801589,-1.272724310415271e-8,-1.9766183410409964e-8
NoLift,1.36,25.97413352797466,-6.679995978397733e-13,14.998254336999766,0.006091611069329872,30.00344328863515,-1.3089318274760314e-8,-1.565343514673506e-8
NoLift,1.38,25.974061228039208,-7.147916514125905e-13,14.998243945967504,0.006163911004783529,30.00349516269414,-1.3465575619469102e-8,-1.1655897286463182e-8
NoLift,1.4,25.973989377649307,-7.64358050766663e-13,14.99823415455306,0.006235761394684403,30.003547599508224,-1.385281414704705e-8,-7.871068824692806e-9
NoLift,1.42,25.973917953763543,-8.168024616673661e-13,14.9982247898685,0.00630718528044838,30.003600335078982,-1.4252830197400748e-8,-4.402609309168469e-9
NoLift,1.44,25.973846940433756,-8.722271687609891e-13,14.998215672953648,0.006378198610235586,30.00365308858511,-1.466771851856669e-8,-1.3367380982216517e-9
NoLift,1.46,25.97377635963032,-9.307350262504457e-13,14.998207154411606,0.00644877941367028,30.003706419042324,-1.5095481224611464e-8,1.2526297430245608e-9
NoLift,1.48,25.97370620599657,-9.92436516141313e-13,14.998199288847287,0.006518933047420461,30.003760421901315,-1.553673081239774e-8,3.2930045368065113e-9
NoLift,1.5,25.973636461483785,-1.0574424299618213e-12,14.998191908591211,0.00658867756020598,30.003814837026137,-1.5994183972551106e-8,4.729048686023849e-9
NoLift,1.52,25.973567108005252,-1.1258638955373176e-12,14.998184812766018,0.006658031038739409,30.00386934937926,-1.647116190255809e-8,5.525054333103981e-9
NoLift,1.54,25.97349813530804,-1.197808125849485e-12,14.998177849525158,0.006727003735949921,30.003923717550464,-1.6970760925300664e-8,5.66820310499259e-9
NoLift,1.56,25.973429574999987,-1.273380912806204e-12,14.998171473767233,0.0067955640440047205,30.0039786638908,-1.7490481387703333e-8,5.157770827620689e-9
NoLift,1.58,25.97336142078016,-1.352696290432885e-12,14.998165728323794,0.00686371826382981,30.004034265276683,-1.803191239998998e-8,3.991754906282367e-9
NoLift,1.6,25.973293645934284,-1.435866872215962e-12,14.998160303611364,0.006931493109707532,30.004090035076192,-1.860040460476429e-8,2.185193649031746e-9
NoLift,1.62,25.973226269863968,-1.5230028759986466e-12,14.998155476970252,0.006998869180023348,30.00414641356546,-1.9195512857749878e-8,-2.2744931416606422e-10
NoLift,1.6400000000000001,25.973159301584314,-1.6142211037723733e-12,14.998151498756673,0.007065837459677482,30.004203806304492,-1.9817265859953604e-8,-3.2113552155763925e-9
NoLift,1.6600000000000001,25.97309268681821,-1.7096375496230413e-12,14.998147709324037,0.007132452225782515,30.004261173870386,-2.047603638744503e-8,-6.720191625693045e-9
NoLift,1.6800000000000002,25.973026409962305,-1.8093555116056987e-12,14.998143828410058,0.007198729081686395,30.004318067518714,-2.1178408399095224e-8,-1.0678219457333298e-8
NoLift,1.7000000000000002,25.972960457531862,-1.9134632977574072e-12,14.998139599071784,0.007264681512129556,30.004374075056862,-2.193102346727192e-8,-1.4995752668331694e-8
NoLift,1.7200000000000002,25.972894857989115,-2.0220358331933227e-12,14.998135337906565,0.007330281054876764,30.004429693048536,-2.2733531280189274e-8,-1.957984447600408e-8
NoLift,1.7400000000000002,25.972829632560327,-2.135146334721848e-12,14.998131397488475,0.0073955064836646045,30.004485484490417,-2.3584937531305597e-8,-2.4355345940292125e-8
NoLift,1.76,25.97276479600258,-2.252869774292122e-12,14.998128071225043,0.007460343041412187,30.004541920680357,-2.4484776362169942e-8,-2.9262554524277503e-8
NoLift,1.78,25.972700339957704,-2.3752827603813553e-12,14.99812537717803,0.007524799086287004,30.00459903948353,-2.5436478583766654e-8,-3.425577362056437e-8
NoLift,1.8,25.972636242510987,-2.502456375996509e-12,14.998123084878753,0.00758889653300443,30.004656480560076,-2.6447358772359353e-8,-3.929064638863567e-8
NoLift,1.82,25.97257249169545,-2.6344470418177078e-12,14.998121060316542,0.007652647348542985,30.004714033640504,-2.7523859994240385e-8,-4.4320792746570515e-8
NoLift,1.84,25.97250907947757,-2.7713001774126126e-12,14.998119194103422,0.007716059566419631,30.004771525431217,-2.8672308366620952e-8,-4.9299511035230024e-8
NoLift,1.86,25.97244601118358,-2.9130441897209435e-12,14.998117569115127,0.007779127860409574,30.00482908794735,-2.989605050828381e-8,-5.4183611840846836e-8
NoLift,1.8800000000000001,25.97238328969022,-3.059693369891023e-12,14.998116259686208,0.007841849353770414,30.004886841414557,-3.119841870996159e-8,-5.8937802890136467e-8
NoLift,1.9,25.972320922470374,-3.211252093947091e-12,14.99811542709297,0.007904216573617617,30.00494504550108,-3.258109475240857e-8,-6.353594878344594e-8
NoLift,1.92,25.97225887672261,-3.3677130194383568e-12,14.998114693489462,0.00796626232138209,30.005003106448946,-3.405572910971988e-8,-6.79578285865638e-8
NoLift,1.94,25.972197131772994,-3.529048711157523e-12,14.998113707727423,0.008028007270997506,30.005060463079314,-3.563396476508253e-8,-7.21743377705813e-8
NoLift,1.96,25.972135722823065,-3.695197902839982e-12,14.998112914717598,0.008089416220926182,30.005117817802947,-3.731187677395612e-8,-7.616076085431141e-8
NoLift,1.98,25.972074650980947,-3.866085107084502e-12,14.998112410092576,0.008150488063044747,30.005175327770385,-3.9092160410957855e-8,-7.991323824998871e-8
NoLift,2.0,25.97201390397888,-4.041619990443991e-12,14.998112069666615,0.008211235065111566,30.005232799250905,-4.098219244108715e-8,-8.34361167971582e-8
NoLift,2.02,25.971953512921246,-4.221683671345327e-12,14.99811234279259,0.008271626122745346,30.00529094592294,-4.2976160751513755e-8,-8.673876265199853e-8
NoLift,2.04,25.971893495960295,-4.406132296933605e-12,14.998113655573446,0.008331643083696605,30.005350455377762,-4.506834575110618e-8,-8.9850208763824e-8
NoLift,2.06,25.971833810628535,-4.594815069092049e-12,14.998115569414045,0.0083913284154562,30.005410642588405,-4.7274712991743774e-8,-9.280447691340504e-8
NoLift,2.08,25.971774450262426,-4.787547633823761e-12,14.998118009593858,0.008450688781564963,30.005471390305,-4.960292824524075e-8,-9.562374725146687e-8
NoLift,2.1,25.971715424816363,-4.984099639157468e-12,14.998121171192826,0.008509714227628251,30.005533011752963,-5.205368778290434e-8,-9.833225996840428e-8
NoLift,2.12,25.971656690485204,-5.1842138835725e-12,14.998124536588904,0.008568448558786912,30.005594692439264,-5.464887107258413e-8,-1.0095989879072274e-7
NoLift,2.14,25.971598219106088,-5.387609806900471e-12,14.998127616712964,0.00862691993790321,30.005655650161117,-5.741073354914844e-8,-1.0352417671913801e-7
NoLift,2.16,25.971540052374344,-5.593930983622135e-12,14.998130915927803,0.00868508666964729,30.00571667948905,-6.033037742895801e-8,-1.0604479906232562e-7
NoLift,2.18,25.971482175876783,-5.802775407473783e-12,14.998134317674092,0.008742963167208018,30.005777601357227,-6.341878370473775e-8,-1.0856279377828852e-7
NoLift,2.2,25.97142453162957,-6.013746155460239e-12,14.998136956628102,0.00880060741442179,30.005837039580143,-6.671427360383632e-8,-1.1111412754948807e-7
NoLift,2.22,25.97136715871376,-6.226383360620466e-12,14.998139205048698,0.00885798033023022,30.005895572674817,-7.021100147521306e-8,-1.1372430678539333e-7
NoLift,2.24,25.97131008516753,-6.4401445171336265e-12,14.998141483492427,0.008915053876460632,30.005953869613762,-7.389980929041251e-8,-1.1643817966584917e-7
NoLift,2.26,25.97125330183129,-6.654457946408519e-12,14.998143718403782,0.008971837212701672,30.00601181745565,-7.779047751184199e-8,-1.1931417895450734e-7
NoLift,2.2800000000000002,25.971196818654757,-6.8687065506002966e-12,14.998146058377474,0.009028320389234068,30.00606965252563,-8.188345536056671e-8,-1.2241037483675211e-7
NoLift,2.3,25.971140668973888,-7.0821712837387466e-12,14.998149057412942,0.009084470070103379,30.0061282595061,-8.616020347560295e-8,-1.2579211926944393e-7
NoLift,2.3200000000000003,25.971084853569042,-7.294063992927481e-12,14.998152879459228,0.00914028547494894,30.006187908888254,-9.061930176254896e-8,-1.295319955484703e-7
NoLift,2.34,25.971029367969873,-7.503511026506065e-12,14.99815761685324,0.009195771074118397,30.00624875770576,-9.526354498222291e-8,-1.3370036531593113e-7
NoLift,2.3600000000000003,25.970974174451168,-7.709593629220294e-12,14.99816285849057,0.009250964592823152,30.006310161871696,-1.0012417488484864e-7,-1.3835686501265442e-7
NoLift,2.38,25.970919263143852,-7.911330776095139e-12,14.998168472490145,0.009305875900139426,30.00637191263034,-1.0521964992691215e-7,-1.4354387403747914e-7
NoLift,2.4000000000000004,25.97086463149032,-8.107637683494349e-12,14.99817443994571,0.009360507553672903,30.0064339811456,-1.1056288549476391e-7,-1.4929685978535366e-7
NoLift,2.42,25.970810291631658,-8.297312903584252e-12,14.99818095183293,0.009414847412333671,30.006496671767316,-1.1615326992268603e-7,-1.5565212243890692e-7
NoLift,2.4400000000000004,25.970756248739864,-8.479002358994686e-12,14.998188172228218,0.009468890304127342,30.006560251002334,-1.2199087029480204e-7,-1.6265322365464737e-7
NoLift,2.46,25.97070247092166,-8.651288355510577e-12,14.998195731964893,0.009522668122333044,30.006624138570587,-1.2811230364614322e-7,-1.7034480883652632e-7
NoLift,2.4800000000000004,25.970648947596572,-8.812679035805802e-12,14.998203467269633,0.009576191447418836,30.006688073631867,-1.3454229261883948e-7,-1.787621431251259e-7
NoLift,2.5,25.970595668633848,-8.961584131285222e-12,14.998211212790192,0.00962947041014317,30.006751792303454,-1.4130737413397633e-7,-1.8793436364745932e-7
NoLift,2.52,25.970542633363586,-9.096298840306641e-12,14.998218927716435,0.00968250568040574,30.00681522770638,-1.4842545796922727e-7,-1.978853025631587e-7
NoLift,2.54,25.97048984371805,-9.215004516397339e-12,14.998226613377948,0.009735295325942417,30.00687838019174,-1.5591101489349424e-7,-2.0863416862868883e-7
NoLift,2.56,25.97043732714458,-9.31567667448994e-12,14.99823465594015,0.009787811899411025,30.006941862409704,-1.637437453713244e-7,-2.2019655840041506e-7
NoLift,2.58,25.97038507556059,-9.396094148382505e-12,14.998243042338402,0.009840063483402162,30.00700566046718,-1.7193816610886026e-7,-2.325865086106867e-7
NoLift,2.6,25.970333057540667,-9.454024500554612e-12,14.998251352296913,0.00989208150332388,30.007069109077655,-1.8055005738986685e-7,-2.457982106747789e-7
NoLift,2.62,25.970281276914566,-9.487118438360181e-12,14.998259593977538,0.00994386212942544,30.007132218082624,-1.8959645124007102e-7,-2.5980122439861347e-7
NoLift,2.64,25.970229736628884,-9.49284514092513e-12,14.998267801565767,0.009995402415107435,30.00719504122133,-1.990921514099377e-7,-2.745527377273004e-7
NoLift,2.66,25.970178432194714,-9.468538873255272e-12,14.998275913106623,0.010046706849276887,30.007257480280934,-2.0906286547393189e-7,-2.9000675727388374e-7
NoLift,2.68,25.970127370855813,-9.411386645406938e-12,14.99828401464538,0.01009776818817798,30.00731967069277,-2.195171425362506e-7,-3.061222665860755e-7
NoLift,2.7,25.970076573905093,-9.31825663587119e-12,14.998292444069616,0.010148565138898391,30.00738215111826,-2.3043088737365783e-7,-3.228769986226056e-7
NoLift,2.72,25.970026044279738,-9.18575604070783e-12,14.998301326122794,0.010199094764253402,30.007445125128076,-2.41803845571273e-7,-3.402736134115082e-7
NoLift,2.74,25.969975781586697,-9.010209255872691e-12,14.998310750093248,0.01024935745729394,30.00750874081751,-2.5364039786275896e-7,-3.583349849546712e-7
NoLift,2.7600000000000002,25.96992577067136,-8.787744272914951e-12,14.998320582887409,0.01029936837263179,30.00757279247246,-2.659778942050407e-7,-3.77099532090765e-7
NoLift,2.7800000000000002,25.969875994490135,-8.514318664182167e-12,14.998330629948558,0.010349144553856604,30.00763697449709,-2.7886745952730633e-7,-3.966142286479834e-7
NoLift,2.8,25.969826419554984,-8.18594077382697e-12,14.998340395225256,0.01039871948900739,30.007700498206493,-2.9241299603218955e-7,-4.169296191496897e-7
NoLift,2.8200000000000003,25.969777080454225,-7.798355745546349e-12,14.99835026984186,0.010448058589766163,30.00776397763624,-3.065764435264222e-7,-4.3809842047868704e-7
NoLift,2.84,25.969727996864513,-7.346602895797137e-12,14.998360618616987,0.010497142179477947,30.00782799755004,-3.213171958058719e-7,-4.6018848658065025e-7
NoLift,2.8600000000000003,25.96967910902533,-6.825840917236929e-12,14.998370676193217,0.010546030018662833,30.007891348817708,-3.3679724206596756e-7,-4.832660819560729e-7
NoLift,2.88,25.9696304140009,-6.231441397130815e-12,14.998380276767488,0.010594725043091557,30.007953759932082,-3.530772497294421e-7,-5.073668584029845e-7
NoLift,2.9000000000000004,25.969581930427463,-5.558365155291843e-12,14.998389623971029,0.010643208616528455,30.008015549977106,-3.7014613609082954e-7,-5.325049796568969e-7
NoLift,2.92,25.969533675666433,-4.801202033901271e-12,14.998398952157107,0.010691463377558108,30.008077090082967,-3.87979329989479e-7,-5.586816283695131e-7
NoLift,2.9400000000000004,25.9694856586938,-3.954021689721986e-12,14.99840845102324,0.010739480350192565,30.00813868551292,-4.0655653474468774e-7,-5.858937051239929e-7
NoLift,2.96,25.96943785144405,-3.0108668897914885e-12,14.998417777854582,0.01078728759994263,30.008199796082856,-4.259787039682109e-7,-6.141384114471996e-7
NoLift,2.9800000000000004,25.969390253866763,-1.965799732037818e-12,14.998426888352975,0.010834885177228415,30.008260348550124,-4.4628324990854604e-7,-6.434138926427069e-7
NoLift,3.0,25.969342879539482,-8.124098988520277e-13,14.99843597114862,0.010882259504509051,30.00832064201545,-4.674498399467459e-7,-6.737292525464019e-7
NoLift,3.02,25.96929572018008,4.559955820136686e-13,14.998444944090263,0.010929418863909746,30.00838054847636,-4.895264044058161e-7,-7.051052133473181e-7
NoLift,3.04,25.969248771196536,1.846169064618371e-12,14.998453734281894,0.010976367847455037,30.008439951716458,-5.12560802111253e-7,-7.375618495124435e-7
NoLift,3.06,25.96920205280831,3.3653687533638317e-12,14.998462626333078,0.01102308623568149,30.00849930328261,-5.364970725088346e-7,-7.711163591260867e-7
NoLift,3.08,25.96915557489999,5.021519302887568e-12,14.998471822337825,0.011069564144001731,30.00855892808073,-5.612951223022176e-7,-8.057874307835471e-7
NoLift,3.1,25.969109357185538,6.823463080582473e-12,14.998481701459806,0.011115781858453744,30.008619434576527,-5.868512186451044e-7,-8.415953011439535e-7
NoLift,3.12,25.969063365239453,8.780444514174278e-12,14.998491926056424,0.0111617738045382,30.008680297054,-6.13295602882488e-7,-8.785637283066607e-7
NoLift,3.14,25.969017575307042,1.0901227214887984e-11,14.998502151795178,0.01120756373694931,30.00874096853188,-6.407758271068294e-7,-9.167115041614533e-7
NoLift,3.16,25.968972007299286,1.319526086594812e-11,14.998512639108105,0.011253131744705769,30.008801860853097,-6.692306993341362e-7,-9.56062843759874e-7
NoLift,3.18,25.968926653527838,1.567278412152305e-11,14.99852334591346,0.011298485516153534,30.008862911740998,-6.987067906110652e-7,-9.966653204484346e-7
NoLift,3.2,25.96888148611281,1.834372689280483e-11,14.99853388215289,0.011343652931181225,30.00892350250424,-7.293926597184197e-7,-1.0385868503949368e-6
NoLift,3.22,25.968836522354547,2.1218334550568343e-11,14.99854443229939,0.011388616689444575,30.00898392181032,-7.61249855892281e-7,-1.0819054028815636e-6
NoLift,3.24,25.968791774623647,2.43080208823327e-11,14.998555207298436,0.011433364420344816,30.009044506835117,-7.942189187073496e-7,-1.1267070428026455e-6
NoLift,3.2600000000000002,25.96874723930289,2.7624757691583467e-11,14.998566206572585,0.011477899741102249,30.00910526007845,-8.283260938077166e-7,-1.1730712505137117e-6
NoLift,3.2800000000000002,25.968702911074406,3.118100271794122e-11,14.998577395264679,0.011522227969585686,30.009166128951158,-8.636151857931094e-7,-1.2210523810480236e-6
NoLift,3.3000000000000003,25.968658780685473,3.498949845827736e-11,14.998588662651755,0.011566358358518158,30.00922693910783,-9.00171412879571e-7,-1.2706779118459735e-6
NoLift,3.3200000000000003,25.968614849438325,3.906347118543553e-11,14.998600029318855,0.01161028960566668,30.009287723359563,-9.380189175819664e-7,-1.3219581345312582e-6
NoLift,3.3400000000000003,25.968571121636476,4.341689316660196e-11,14.998611569673596,0.011654017407515482,30.00934860069646,-9.771520261686455e-7,-1.374905283243357e-6
NoLift,3.3600000000000003,25.968527636732777,4.80656043023513e-11,14.998623881835139,0.011697502311214691,30.009410522977117,-1.0172627579157719e-6,-1.4295500921245141e-6
NoLift,3.3800000000000003,25.96848437820188,5.302749627355735e-11,14.998636920631508,0.011740760842112508,30.00947343125725,-1.0583928046760922e-6,-1.4859551213999977e-6
NoLift,3.4000000000000004,25.968441290072363,5.831900364096628e-11,14.998649942953492,0.01178384897162843,30.00953614958126,-1.10101983682509e-6,-1.5441964578741561e-6
NoLift,3.4200000000000004,25.968398381028294,6.395653348672468e-11,14.998662991948995,0.011826758015697436,30.009598741035692,-1.1451718844156278e-6,-1.6043341870097022e-6
NoLift,3.4400000000000004,25.968355659122338,6.995794492670661e-11,14.99867617480363,0.011869479921653436,30.009661375257934,-1.1908326962256453e-6,-1.666411739948836e-6
NoLift,3.4600000000000004,25.968313131887754,7.634231217744444e-11,14.998689614410827,0.011912007156237081,30.009724248369782,-1.2379653671144868e-6,-1.7304511998888716e-6
NoLift,3.48,25.968270793248127,8.312986520598733e-11,14.998703273431785,0.011954345795864185,30.00978730440117,-1.2866394525564584e-6,-1.7964557711788392e-6
NoLift,3.5,25.96822862558699,9.034078543404426e-11,14.998716911304003,0.011996513457003033,30.009850162184684,-1.3370794637655374e-6,-1.86442080930061e-6
NoLift,3.52,25.968186638205697,9.799596266200541e-11,14.99873062882269,0.012038500838293942,30.00991297959199,-1.389263759282562e-6,-1.9343416361796765e-6
NoLift,3.54,25.9681448341938,1.0611800287104327e-10,14.998744499017963,0.012080304850190515,30.00997587449466,-1.4431863986805222e-6,-2.0062295737988194e-6
NoLift,3.56,25.96810317164569,1.1472871870481255e-10,14.998757944623915,0.012121967398300626,30.010037931873647,-1.4993830084860838e-6,-2.080123302121474e-6
NoLift,3.58,25.968061661672365,1.2384879692374689e-10,14.998770989796766,0.012163477371625932,30.01009918107496,-1.5579122593267303e-6,-2.1560877365707896e-6
NoLift,3.6,25.96802034962671,1.3350283521943015e-10,14.99878426492952,0.012204789417282315,30.01016062171731,-1.6182801664193447e-6,-2.234234444735415e-6
NoLift,3.62,25.967979235832242,1.4371787437285225e-10,14.998797869813265,0.01224590321174901,30.0102224185907,-1.6804285292058712e-6,-2.314745308695142e-6
NoLift,3.64,25.967938317719252,1.5452234156886994e-10,14.99881184765765,0.012286821324739352,30.01028464563835,-1.7443478425995874e-6,-2.3978564629667752e-6
