node_id,type,x,y,z,vx,vy,vz,tension_N
170,rope,16.60205466963151,1.6481420394550812,12.413316223447728,-4.509940493937535,-0.9404816521999739,3.3872526046881206,0.0
171,rope,14.907438721555607,0.3169072194277346,12.444275969085933,-0.9693286831436849,-5.451901883526894,0.7590590374011525,0.0
172,rope,15.204254122108372,0.2709845287010209,12.84439060935414,-0.8151712107666478,-5.5524806272843215,0.6469928179809482,0.0
173,rope,15.49403025704053,0.2058024412845178,13.24698205663586,-0.6627065042902779,-5.652695224574921,0.5325899168227899,0.0
174,rope,15.57733699766556,-1.4703617920282932,11.96661312214428,4.044800203060516,-2.8764548556640035,-2.659942084284749,0.0
175,rope,15.917283174684554,-1.5182463663374106,12.330341872127576,3.8037872301923787,-2.677198047782803,-3.142669718292965,0.0
176,rope,16.263811851372278,-1.5493290726649918,12.690227351741493,4.270446745476577,-2.560622997216561,-2.8623142510367514,0.0
177,ring,17.157652170087832,-0.027901765013500626,12.636466294784725,0.10709346694917178,-0.16786289878372324,0.0659592453421485,0.0
178,rope,18.53363900144196,-1.147722130371361,12.23692550647519,2.826952125539071,4.2452331100284635,-2.3517242134360647,324.9207029937396
179,rope,18.87447022351776,-1.1244498801822163,12.602743888125524,2.966545698698399,4.258619940379639,-1.9018521084859772,324.9207029937396
180,rope,19.18916601336669,-1.0878931393679188,12.98979567269965,2.4980975439206166,4.206068587475031,-2.148524179447874,324.9207029937396
181,rope,18.648567750835365,0.8965116499149367,12.137876607402724,-2.4545494122633174,4.809954122525232,1.5714691349072898,306.8362059715528
182,rope,18.94071583109022,0.9556685536817602,12.539955896352495,-2.2457028724126022,4.663659354723473,1.9562290513079317,306.8362059715528
183,rope,19.207363774737107,0.9947492232363272,12.961329531949247,-2.5403131630056066,4.420767333542981,1.581179172454242,306.8362059715528
184,rope,17.1166365800937,1.672568683827448,13.266883601827711,-4.4915408705771105,-1.2753625100747712,3.1402116633900907,261.97361497733283
185,rope,17.366908441887436,1.6843322301710382,13.70014059729564,-4.177065141448246,-1.3745901553136217,3.3502432384480527,261.97361497733283
186,rope,17.616037205154846,1.672977913618719,14.13373984698309,-4.22177366221202,-1.4768695913390013,2.9184571979013865,261.97361497733283
187,rope,16.06154534133134,0.0886948788702083,14.057341075900254,-0.4370127511806141,-5.604704356474079,0.23381126357784565,159.54597817767194
188,rope,16.331579795584616,0.041330267234652114,14.475971504318982,-0.2040499779296461,-5.496163952111402,0.30667317844452024,159.54597817767194
189,rope,16.614914432669426,0.004507054694063792,14.88659324193865,-0.1821079824819336,-5.350844385048292,0.06095731775852138,159.54597817767194
190,rope,16.941054169559585,-1.644730064489384,13.417434340585524,4.0835061643259545,-2.1896475795664347,-3.1782417830995775,224.54665278065568
191,rope,17.265077968718085,-1.682211206985699,13.796990971917626,4.214313781051698,-2.0268457122208274,-2.9177473947265575,224.54665278065568
192,rope,17.585269877958403,-1.695878846282629,14.181056728845062,3.967287991288481,-1.8286068559722237,-3.094317225190802,224.54665278065568
193,ring,18.33557792008972,-0.03916434645319541,14.235119612349767,0.3658084589185055,-0.5903879620895597,0.006727452050631827,0.0
194,rope,19.815669444040925,-1.1062000910712548,13.766954602570188,2.2746952380890577,3.734930942209086,-1.5299013642800434,0.0
195,rope,20.11516355051828,-1.1147343806220842,14.167507535247255,1.816034347483241,3.2660004034678707,-1.5492061133518196,0.0
196,rope,20.377846337879852,-1.0933460615195785,14.592987655643244,1.7103264223365884,2.7815001678049582,-1.0336323907628566,0.0
197,rope,19.783053942837622,1.0674748014859101,13.770570191648176,-2.258144998642761,3.7406320206359154,1.5059049920389447,229.59511224790833
198,rope,20.070696822769825,1.0903830755050334,14.179470981513656,-1.8037750421180518,3.272667383423726,1.5794918041465735,229.59511224790833
199,rope,20.32638366881115,1.0871483110723166,14.6094101570558,-1.7124050328241787,2.7828397833681535,1.0654977482541563,229.59511224790833
200,rope,18.119628348968455,1.6816927525812329,14.991181864385934,-3.583094830968436,-1.4225328499211132,2.546756867046832,159.97349109841957
201,rope,18.37546540830907,1.7008787109968522,15.420824796854635,-3.017230378975709,-1.2384676343267969,2.4018406028581802,159.97349109841957
202,rope,18.645695561860588,1.704176603277481,15.84180819914657,-2.677499972140843,-1.0664882362611758,1.879719862327056,159.97349109841957
203,rope,17.143673124762746,-0.050062126000766705,15.72819462459587,-0.10986296500500427,-4.6224055102670345,-0.19399784662736336,384.97095092959177
204,rope,17.393017918561007,-0.06022108583731683,16.162126792715284,0.1422676677995011,-4.039251089055115,0.2427668772065582,384.97095092959177
205,rope,17.656956096036613,-0.058684962495602205,16.586993184644367,-0.10191051884050076,-3.4471101757522558,-0.16963458495432024,384.97095092959177
206,rope,18.20514777167586,-1.7503758239164995,14.964743732828602,3.7635287360792073,-1.4616363520098725,-2.281073824805831,0.0
