run_id,wind_speed,payout_duration,active_winch,damping_mode,EA_back_line,c_back_line,i_pto,field_imu,mppt_stall,payout_base_m,lifter_elev_deg,duration_s,d_tau_gen_rms,d_omega_rms,T_min,T_mean,T_std,slack_events,brake_time,brake_engaged,omega_hub_final,omega_gnd_final,time_to_omega1,max_payout_reached,peak_tau_gen,min_tension_before_brake,T_cyan_min,twist_max,fos_buckling_min,is_disqualified,disqualification_reason,smoothness_raw,tension_raw,composite_score
50,11.0,15.0,1,0,350000.0,250.0,25.0,1,0,15.0,75.0,30.0,4269.403059636501,1.805670453022865,0.0,2947.089511289749,2883.5321819209535,1500,NaN,0,7.891486396980238,8.125826110504406,NaN,12.22504383707258,3220.1598300766927,1604.2386734236272,560.7446024631812,0.7719296948292182,0.07037422027830374,1,ring_buckling,4270.305894863012,-300000.0,-99999.0
51,11.0,15.0,1,0,350000.0,500.0,12.5,1,0,15.0,75.0,30.0,8430.747887607195,2.058983252943508,0.0,4304.558370113251,3375.2184052374164,1500,NaN,0,9.091356624275706,10.302736266475183,NaN,5.5604185093926,4979.059422595955,1811.347084299447,560.6528768671736,0.7693935047227356,0.09800105061971726,1,ring_buckling,8431.777379233667,-300000.0,-99999.0
52,11.0,15.0,1,0,350000.0,500.0,25.0,1,0,15.0,75.0,30.0,4269.403059636501,1.805670453022865,0.0,2947.089511289749,2883.5321819209535,1500,NaN,0,7.891486396980238,8.125826110504406,NaN,12.22504383707258,3220.1598300766927,1604.2386734236272,560.7446024631812,0.7719296948292182,0.07037422027830374,1,ring_buckling,4270.305894863012,-300000.0,-99999.0
53,11.0,15.0,1,0,700000.0,250.0,12.5,1,0,15.0,75.0,30.0,10741.034850423404,3.0151357814416886,0.0,2229.194672202115,3354.040065657409,1500,26.480639999674175,1,-0.039448485486670466,0.0,26.49999999967344,14.999970324784044,3386.7012544210725,152.09223419903017,539.5235700217604,0.7691804258160531,0.05754032250147798,1,ring_buckling,10742.542418314126,-300000.0,-99999.0
54,11.0,15.0,1,0,700000.0,250.0,25.0,1,0,15.0,75.0,30.0,5118.692876975293,2.7519233197282764,0.0,1746.6906442142042,2826.747698654059,1500,25.34179999971729,1,-0.06662342814880752,0.0,25.3599999997166,14.999998197784686,2557.9025386998796,71.63403539589119,539.5758628210956,0.7768160096719754,0.08006090302037697,1,ring_buckling,5120.068838635158,-300000.0,-99999.0
55,11.0,15.0,1,0,700000.0,500.0,12.5,1,0,15.0,75.0,30.0,10741.034850423404,3.0151357814416886,0.0,2229.194672202115,3354.040065657409,1500,26.480639999674175,1,-0.039448485486670466,0.0,26.49999999967344,14.999970324784044,3386.7012544210725,152.09223419903017,539.5235700217604,0.7691804258160531,0.05754032250147798,1,ring_buckling,10742.542418314126,-300000.0,-99999.0
56,11.0,15.0,1,0,700000.0,500.0,25.0,1,0,15.0,75.0,30.0,5118.692876975293,2.7519233197282764,0.0,1746.6906442142042,2826.747698654059,1500,25.34179999971729,1,-0.06662342814880752,0.0,25.3599999997166,14.999998197784686,2557.9025386998796,71.63403539589119,539.5758628210956,0.7768160096719754,0.08006090302037697,1,ring_buckling,5120.068838635158,-300000.0,-99999.0
57,11.0,15.0,1,2,350000.0,250.0,12.5,1,0,15.0,75.0,30.0,17147.271960552574,2.3467710266637765,0.0,3627.775516261275,4763.368307103252,1500,NaN,0,9.97961966653712,8.255545846222107,NaN,14.999744768454878,5807.085772559119,0.0,560.6347242470555,0.7941308479969678,0.088872543669432,1,ring_buckling,17148.445346065906,-300000.0,-99999.0
58,11.0,15.0,1,2,350000.0,250.0,25.0,1,0,15.0,75.0,30.0,11492.944960258877,2.4413532621625205,0.0,4316.265140106169,5523.753701754325,1500,NaN,0,10.036709493569829,9.805976813115358,NaN,14.781606765372475,6380.0816569341305,0.0,560.7397664157077,0.7943063693491013,0.06392824506675303,1,ring_buckling,11494.165636889958,-300000.0,-99999.0
59,11.0,15.0,1,2,350000.0,500.0,12.5,1,0,15.0,75.0,30.0,17147.271960552574,2.3467710266637765,0.0,3627.775516261275,4763.368307103252,1500,NaN,0,9.97961966653712,8.255545846222107,NaN,14.999744768454878,5807.085772559119,0.0,560.6347242470555,0.7941308479969678,0.088872543669432,1,ring_buckling,17148.445346065906,-300000.0,-99999.0
