# v13_5kw_masslift telemetry  length=18.8  window=40.0  min_clearance=1.5  lift=mass-aware-const-tension  margin=1.5  era=post-4ce9fd0_daisy-anchored-5kw  git=1c9f9cbf4eac8f6d7909ab4d6cb5ee62417cb979
island,gen,idx,fitness,status,P_mean,P_end,T_lift,FoS,twist_crossed,clearance,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,blade_scale_top,blade_scale_bottom,tether,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
3,23,1,43.193,ok,5.43,5.44,430.86,3.78,false,5.71,3,13,1,4.32,0.593,22.0,1.9,0.711,1.0,18.8,4.32,0.593397,1.847067,3.0,0.045392,1.451432,22.0,1.903049,0.710719,1.0
3,23,2,23.039,ok,5.22,5.23,234.51,9.01,false,5.8,3,11,1,4.32,0.641,15.5,4.3,0.659,1.0,18.8,4.32,0.641416,2.014367,3.0,-0.08845,1.0,15.477621,4.314196,0.65872,1.0
3,23,3,24.385,ok,5.11,5.12,279.58,10.98,false,5.93,3,10,1,4.32,0.839,0.0,7.5,0.627,0.763,18.8,4.32,0.838766,1.819549,3.0,-0.755266,1.0,0.0,7.531119,0.627409,0.762724
3,23,4,1.0e9,reject,5.71,5.77,411.51,1.46,false,6.06,4,11,2,2.064,0.863,0.0,2.7,0.908,0.658,18.8,2.063731,0.862663,1.786228,4.0,-0.661371,1.519339,0.0,2.701116,0.908386,0.657891
3,23,5,25.2,ok,5.53,5.55,264.88,14.01,false,6.5,5,11,1,3.486,0.788,1.0,8.0,0.676,0.472,18.8,3.486077,0.787632,2.01744,5.0,0.091762,1.181481,1.024699,7.966172,0.676276,0.472406
3,23,6,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.16,3,11,1,2.573,0.863,0.0,11.0,0.867,0.821,18.8,2.573266,0.862663,1.81342,3.0,-0.74594,1.0,0.0,11.044515,0.867242,0.821029
3,23,7,26.929,ok,5.56,5.58,281.9,14.94,false,6.6,6,12,1,3.314,0.73,4.7,0.0,0.664,0.503,18.8,3.313688,0.730099,1.964602,6.0,0.445451,1.470151,4.737485,0.0,0.664457,0.503189
3,23,8,1.0e9,reject,4.95,4.97,289.03,17.08,false,5.9,3,10,1,4.32,0.678,8.5,6.2,0.604,1.0,18.8,4.32,0.677858,2.1,3.0,-0.450037,1.0,8.450495,6.153835,0.604161,1.0
3,23,9,1.0e9,reject,0.0,0.0,0.0,Inf,false,6.97,6,11,1,2.939,0.863,0.0,17.5,0.654,0.98,18.8,2.938815,0.862663,1.910759,6.0,-0.8,1.493827,0.0,17.535917,0.653847,0.980256
3,23,10,1.0e9,reject,5.25,5.26,347.01,2.02,false,5.91,3,9,1,4.241,0.847,8.0,12.0,0.654,0.821,18.8,4.240752,0.847383,2.003791,3.0,-0.8,1.0,8.038019,11.999298,0.653673,0.821191
3,24,1,25.219,ok,5.21,5.22,290.68,16.98,false,5.9,5,9,1,4.32,0.755,0.0,3.0,0.593,0.986,18.8,4.32,0.754863,2.1,5.0,-0.600656,1.0,0.0,3.018169,0.593206,0.986432
3,24,2,26.39,ok,5.04,5.05,317.56,17.49,false,5.93,3,9,1,4.32,0.824,1.3,10.7,0.614,1.0,18.8,4.32,0.823644,2.1,3.0,-0.8,1.0,1.29141,10.7358,0.613698,1.0
3,24,3,25.065,ok,5.41,5.43,279.68,17.12,false,6.39,4,10,1,3.678,0.84,0.0,11.0,0.672,0.594,18.8,3.678256,0.83969,1.873314,4.0,-0.586771,1.037612,0.0,10.964933,0.672131,0.594409
3,24,4,1.0e9,reject,0.0,0.0,0.0,Inf,false,6.03,4,10,1,4.32,0.659,8.5,0.0,0.478,0.703,18.8,4.32,0.659365,2.1,4.0,0.17804,1.050795,8.450495,0.0,0.47765,0.703249
3,24,5,22.329,ok,5.17,5.19,236.49,17.13,false,6.51,3,11,1,3.486,0.788,12.3,10.1,0.676,1.0,18.8,3.486077,0.787632,1.838737,3.0,0.091762,1.0,12.3342,10.109292,0.676276,1.0
3,24,6,40.404,ok,6.01,6.04,438.87,8.73,false,6.36,3,11,1,3.548,0.863,0.0,21.4,0.827,1.0,18.8,3.547723,0.862663,1.819549,3.0,-0.8,1.0,0.0,21.443606,0.826644,1.0
3,24,7,25.023,ok,5.42,5.43,269.8,11.78,false,5.76,4,11,1,4.32,0.639,9.6,4.3,0.676,0.839,18.8,4.32,0.638953,1.993342,4.0,0.000125,1.118767,9.559835,4.28224,0.676,0.839171
3,24,8,1.0e9,reject,0.0,0.0,0.0,Inf,false,6.7,4,12,1,3.207,0.803,12.0,9.8,0.689,0.823,18.8,3.206513,0.80301,1.770411,4.0,0.378247,1.130613,12.041266,9.812105,0.688825,0.82313
3,24,9,26.578,ok,5.35,5.36,302.39,16.79,false,5.75,3,11,1,4.32,0.63,18.4,9.7,0.691,1.0,18.8,4.32,0.630009,1.886755,3.0,-0.009601,1.0,18.439037,9.714243,0.690831,1.0
3,24,10,23.634,ok,5.31,5.32,252.78,10.45,false,5.78,3,11,1,4.32,0.674,13.8,12.8,0.68,0.751,18.8,4.32,0.673579,1.833808,3.0,0.121457,1.0,13.801283,12.760846,0.679672,0.750952
3,25,1,26.303,ok,5.36,5.37,309.05,16.63,false,5.94,3,11,1,4.172,0.8,7.9,5.3,0.678,0.907,18.8,4.17202,0.79962,1.718372,3.0,-0.071275,1.337336,7.870688,5.343283,0.678262,0.906913
3,25,2,1.0e9,reject,0.0,0.0,0.0,Inf,false,6.52,3,12,1,3.562,0.699,8.5,7.6,0.636,1.0,18.8,3.562498,0.699158,1.873444,3.0,0.467148,1.0,8.450495,7.629539,0.636004,1.0
3,25,3,24.011,ok,5.14,5.16,255.46,11.87,false,5.91,3,11,1,4.32,0.623,0.0,4.5,0.643,1.0,18.8,4.32,0.623205,2.06068,3.0,-0.267828,1.0,0.0,4.503038,0.642775,1.0
3,25,4,23.753,ok,5.24,5.26,267.11,17.21,false,6.22,3,11,1,3.835,0.771,12.7,0.2,0.668,1.0,18.8,3.834821,0.771269,1.936665,3.0,-0.047742,1.451432,12.730179,0.22984,0.667531,1.0
3,25,5,23.624,ok,5.21,5.23,267.73,17.49,false,6.24,3,11,1,3.835,0.788,9.6,5.1,0.662,1.0,18.8,3.834821,0.787632,1.875221,3.0,0.021451,1.095118,9.614199,5.087041,0.662468,1.0
3,25,6,25.659,ok,5.56,5.58,277.03,15.27,false,6.43,5,12,1,3.546,0.783,3.4,11.0,0.677,0.351,18.8,3.545699,0.783256,1.740466,5.0,0.186793,1.361755,3.423113,11.044515,0.676913,0.350801
3,25,7,24.737,ok,5.25,5.26,280.6,14.73,false,5.82,3,10,1,4.32,0.711,9.3,8.2,0.662,0.835,18.8,4.32,0.711036,1.851596,3.0,0.067977,1.0,9.254531,8.176911,0.662174,0.834621
3,25,8,1.0e9,reject,0.0,0.0,0.0,Inf,false,6.89,4,14,1,3.071,0.682,4.3,10.8,0.669,0.652,18.8,3.070825,0.682104,1.760284,4.0,-0.019051,1.194007,4.281266,10.822707,0.668812,0.651839
3,25,9,23.338,ok,5.17,5.19,228.84,8.53,false,5.8,3,11,1,4.32,0.614,17.4,10.3,0.651,1.0,18.8,4.32,0.613785,1.886755,3.0,-0.211813,1.0,17.375766,10.332788,0.650585,1.0
3,25,10,33.523,ok,5.35,5.36,407.94,9.51,false,5.79,4,10,1,4.32,0.782,10.2,12.8,0.654,0.662,18.8,4.32,0.782366,1.933526,4.0,-0.045589,1.188071,10.23012,12.760846,0.653752,0.662492
3,26,1,23.456,ok,5.22,5.24,241.51,16.85,false,6.45,3,12,1,3.546,0.699,11.7,0.1,0.684,1.0,18.8,3.545699,0.698826,1.932023,3.0,-0.071275,1.262506,11.698176,0.145357,0.684363,1.0
3,26,2,1.0e9,reject,0.0,0.0,0.0,Inf,false,6.5,3,12,1,3.546,0.732,7.2,7.6,0.663,0.351,18.8,3.545699,0.73223,1.740466,3.0,0.042824,1.361755,7.188539,7.629539,0.662723,0.350801
3,26,3,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.01,3,10,1,2.898,0.781,11.7,3.2,0.69,1.0,18.8,2.897705,0.780827,2.06068,3.0,0.014831,1.262506,11.698176,3.21892,0.689562,1.0
3,26,4,25.416,ok,5.47,5.49,282.17,17.12,false,6.15,3,11,1,3.831,0.771,15.9,8.0,0.71,0.751,18.8,3.830816,0.771269,1.727684,3.0,-0.047742,1.165845,15.853089,8.032521,0.710224,0.750952
3,26,5,1.0e9,reject,4.23,4.26,225.72,2.45,false,4.56,3,9,2,3.118,0.792,3.1,7.7,0.676,0.351,18.8,3.117709,0.792499,1.765487,3.0,0.157926,1.506854,3.071554,7.723361,0.676276,0.350801
3,26,6,24.815,ok,5.28,5.29,251.78,10.52,false,5.76,3,11,1,4.32,0.588,20.0,6.3,0.677,1.0,18.8,4.32,0.587973,1.937546,3.0,-0.26901,1.294539,19.951521,6.317692,0.676913,1.0
3,26,7,41.435,ok,5.17,5.18,336.09,3.09,false,5.88,3,10,1,4.32,0.65,3.7,0.0,0.646,1.0,18.8,4.32,0.650409,2.029502,3.0,-0.263989,1.0,3.650442,0.0,0.646369,1.0
3,26,8,24.392,ok,5.28,5.29,250.98,10.76,false,5.77,3,12,1,4.32,0.569,17.2,6.2,0.678,0.839,18.8,4.32,0.568925,1.96142,3.0,-0.087548,1.0,17.228945,6.153835,0.678191,0.839248
3,26,9,25.615,ok,5.11,5.13,289.5,17.09,false,5.82,3,11,1,4.32,0.629,17.4,0.0,0.636,1.0,18.8,4.32,0.629209,1.886755,3.0,-0.211813,1.0,17.375766,0.0,0.635671,1.0
3,26,10,1.0e9,reject,2.59,2.59,488.04,8.27,false,2.08,3,6,2,4.011,0.737,22.0,0.0,0.692,1.0,18.8,4.010746,0.736919,1.885554,3.0,0.033568,1.739176,22.0,0.0,0.69178,1.0
3,27,1,32.462,ok,5.17,5.18,391.0,9.65,false,5.85,3,10,1,4.32,0.699,9.5,12.6,0.644,1.0,18.8,4.32,0.698826,2.060474,3.0,-0.177046,1.0,9.545714,12.561858,0.643535,1.0
3,27,2,28.569,ok,5.16,5.17,273.93,11.23,false,5.8,3,11,1,4.32,0.553,17.1,7.6,0.652,1.0,18.8,4.32,0.552565,2.1,3.0,-0.192115,1.0,17.103894,7.629539,0.651995,1.0
3,27,3,30.819,ok,5.27,5.28,250.52,8.65,false,5.75,3,12,1,4.32,0.494,22.0,6.1,0.683,1.0,18.8,4.32,0.493878,2.06068,3.0,-0.312117,1.294539,22.0,6.149686,0.683103,1.0
3,27,4,24.661,ok,5.26,5.27,250.91,10.33,false,5.77,3,11,1,4.32,0.593,19.1,2.4,0.671,1.0,18.8,4.32,0.593029,1.968945,3.0,-0.352333,1.294539,19.081517,2.399626,0.670931,1.0
3,27,5,25.022,ok,5.23,5.24,274.06,10.8,false,5.87,3,13,1,4.32,0.613,2.2,3.6,0.662,1.0,18.8,4.32,0.613341,1.838737,3.0,0.091762,1.0,2.246304,3.649503,0.662197,1.0
3,27,6,25.298,ok,5.11,5.12,253.96,14.48,false,6.28,3,11,1,3.887,0.655,0.0,4.6,0.647,1.0,18.8,3.887264,0.654661,2.042472,3.0,-0.248021,1.0,0.0,4.584274,0.647449,1.0
3,27,7,27.025,ok,5.1,5.11,227.2,12.23,false,6.52,3,12,1,3.546,0.643,4.2,0.0,0.668,1.0,18.8,3.545699,0.642543,2.037691,3.0,-0.106715,1.262506,4.204483,0.0,0.668074,1.0
3,27,8,26.093,ok,5.19,5.21,292.15,12.25,false,5.8,3,12,1,4.32,0.631,16.0,17.3,0.653,0.864,18.8,4.32,0.630695,1.815491,3.0,-0.087492,1.0,16.024133,17.285625,0.652586,0.864304
3,27,9,25.317,ok,5.17,5.18,274.29,13.64,false,5.85,3,11,1,4.32,0.607,6.6,10.3,0.65,1.0,18.8,4.32,0.607157,2.1,3.0,-0.380175,1.451432,6.587017,10.332788,0.65008,1.0
3,27,10,24.382,ok,5.26,5.28,254.46,16.29,false,6.26,3,12,1,3.736,0.662,20.0,9.1,0.682,1.0,18.8,3.735614,0.661924,1.903897,3.0,-0.191355,1.294539,19.951521,9.089546,0.681602,1.0
3,28,1,41.497,ok,5.36,5.37,426.75,3.95,false,5.78,3,12,1,4.32,0.699,11.7,0.1,0.688,0.751,18.8,4.32,0.698826,1.710032,3.0,0.16216,1.0,11.698176,0.145357,0.688136,0.750952
3,28,2,27.271,ok,5.11,5.12,278.55,12.64,false,5.91,3,10,1,4.32,0.611,0.3,0.0,0.636,1.0,18.8,4.32,0.6114,2.1,3.0,-0.36848,1.32571,0.2857,0.0,0.636465,1.0
3,28,3,26.567,ok,5.38,5.39,299.98,17.02,false,5.76,3,11,1,4.32,0.623,13.0,5.1,0.699,0.751,18.8,4.32,0.623205,2.06068,3.0,0.199743,1.336266,12.986548,5.064094,0.698603,0.750952
3,28,4,32.093,ok,5.37,5.39,376.82,9.64,false,6.14,3,11,1,3.891,0.732,13.7,0.0,0.689,1.0,18.8,3.890773,0.732024,1.939887,3.0,0.049537,1.451432,13.68706,0.0,0.689223,1.0
3,28,5,23.91,ok,5.27,5.29,261.77,17.17,false,6.19,3,11,1,3.835,0.726,17.4,1.7,0.675,1.0,18.8,3.834821,0.726157,1.823985,3.0,-0.010687,1.451432,17.446365,1.658259,0.675236,1.0
3,28,6,35.377,ok,5.37,5.39,338.02,4.22,false,6.17,3,11,1,3.835,0.737,17.5,6.3,0.692,1.0,18.8,3.834821,0.737044,1.854813,3.0,0.058187,1.294539,17.46456,6.317692,0.69171,1.0
3,28,7,43.605,ok,5.4,5.41,422.56,3.63,false,5.73,3,13,1,4.32,0.571,16.3,9.6,0.705,0.839,18.8,4.32,0.571414,1.765226,3.0,-0.00787,1.294539,16.281994,9.639469,0.705182,0.838777
3,28,8,1.0e9,reject,3.23,3.26,427.02,5.84,false,2.76,3,7,2,3.546,0.719,10.9,0.0,0.702,1.0,18.8,3.545699,0.71876,1.985981,3.0,0.001571,1.575408,10.940048,0.0,0.701978,1.0
3,28,9,26.804,ok,5.04,5.06,288.38,14.59,false,5.93,3,10,1,4.32,0.633,0.0,5.4,0.623,1.0,18.8,4.32,0.63348,2.1,3.0,-0.426199,1.0,0.0,5.392045,0.622545,1.0
3,28,10,41.271,ok,5.16,5.17,470.55,9.4,false,5.81,3,14,1,4.32,0.484,13.8,2.8,0.656,1.0,18.8,4.32,0.483562,1.833808,3.0,-0.497349,1.294539,13.801283,2.757715,0.65564,1.0
3,29,1,22.454,ok,5.18,5.2,251.15,17.29,false,6.48,3,11,1,3.546,0.863,9.7,0.1,0.67,1.0,18.8,3.545699,0.862663,1.81827,3.0,0.134967,1.0,9.732072,0.145357,0.670072,1.0
3,29,2,26.961,ok,5.3,5.31,320.82,17.2,false,5.78,3,10,1,4.32,0.763,14.3,7.6,0.673,1.0,18.8,4.32,0.762928,1.942847,3.0,-0.281939,1.0,14.308817,7.629539,0.673353,1.0
3,29,3,32.242,ok,5.2,5.21,381.88,9.67,false,5.88,3,10,1,4.251,0.683,12.0,4.3,0.649,1.0,18.8,4.251176,0.68335,2.088156,3.0,-0.267828,1.451432,12.041053,4.254217,0.649212,1.0
3,29,4,22.32,ok,5.29,5.31,243.37,15.1,false,6.42,3,11,1,3.546,0.863,17.4,4.7,0.691,0.862,18.8,3.545699,0.862663,1.692412,3.0,0.350924,1.0,17.388395,4.726412,0.690541,0.861839
3,29,5,27.251,ok,5.16,5.17,315.78,17.02,false,5.88,3,13,1,4.32,0.596,2.7,0.3,0.647,1.0,18.8,4.32,0.595897,1.838737,3.0,0.091762,1.311626,2.725182,0.255015,0.647203,1.0
3,29,6,27.34,ok,5.06,5.08,288.73,13.61,false,5.87,3,11,1,4.32,0.584,9.2,6.3,0.629,1.0,18.8,4.32,0.584065,2.020609,3.0,-0.441491,1.0,9.232996,6.317692,0.628816,1.0
3,29,7,26.178,ok,5.32,5.33,310.18,15.87,false,5.77,3,10,1,4.32,0.856,16.3,5.1,0.676,0.814,18.8,4.32,0.856285,1.778656,3.0,0.240096,1.451432,16.281994,5.08876,0.676,0.813661
3,29,8,29.912,ok,5.22,5.24,293.29,11.86,false,5.8,3,12,1,4.32,0.515,11.1,6.2,0.67,1.0,18.8,4.32,0.514556,2.094167,3.0,-0.322004,1.0,11.08031,6.153835,0.669584,1.0
3,29,9,23.696,ok,5.16,5.18,265.66,17.48,false,6.14,3,11,1,3.925,0.736,17.4,10.3,0.65,0.93,18.8,3.924962,0.735508,1.921813,3.0,-0.034347,1.0,17.375766,10.332788,0.650194,0.929512
3,29,10,25.574,ok,5.33,5.34,295.38,14.71,false,5.77,3,10,1,4.32,0.762,14.9,6.2,0.68,1.0,18.8,4.32,0.762351,1.888486,3.0,0.035739,1.288492,14.857074,6.176627,0.680376,1.0
3,30,1,25.215,ok,5.36,5.37,280.73,13.51,false,5.78,3,10,1,4.32,0.695,9.7,0.0,0.691,1.0,18.8,4.32,0.69474,1.964602,3.0,0.040559,1.451432,9.732072,0.0,0.690515,1.0
3,30,2,42.044,ok,5.18,5.19,332.88,3.08,false,5.82,3,10,1,4.32,0.624,12.3,7.6,0.65,1.0,18.8,4.32,0.62405,2.1,3.0,-0.278112,1.0,12.325899,7.629539,0.650014,1.0
3,30,3,33.786,ok,5.17,5.18,390.97,9.64,false,5.82,3,11,1,4.32,0.585,13.7,0.0,0.65,1.0,18.8,4.32,0.584772,2.1,3.0,-0.350732,1.451432,13.746036,0.0,0.649703,1.0
3,30,4,23.681,ok,5.28,5.29,250.67,10.3,false,5.77,3,10,1,4.32,0.69,17.4,0.0,0.672,1.0,18.8,4.32,0.689656,1.95175,3.0,-0.079586,1.451432,17.388395,0.0,0.672104,1.0
3,30,5,1.0e9,reject,2.25,2.25,555.93,10.31,false,1.62,3,5,2,4.32,0.788,22.0,0.0,0.705,1.0,18.8,4.32,0.787632,1.838737,3.0,-0.097433,1.662884,22.0,0.0,0.705369,1.0
3,30,6,49.912,ok,5.15,5.16,354.75,2.81,false,5.79,3,13,1,4.32,0.506,20.0,16.5,0.653,0.844,18.8,4.32,0.505533,1.965031,3.0,-0.25851,1.0,19.951521,16.546334,0.652693,0.844239
3,30,7,35.805,ok,5.41,5.42,438.57,9.41,false,5.72,3,11,1,4.32,0.706,22.0,0.0,0.701,1.0,18.8,4.32,0.706025,1.7782,3.0,-0.010838,1.294539,22.0,0.0,0.700966,1.0
3,30,8,44.131,ok,5.26,5.27,432.17,6.11,false,5.78,3,14,1,4.32,0.459,12.3,6.2,0.683,1.0,18.8,4.32,0.458675,1.948172,3.0,-0.278248,1.294539,12.3342,6.153835,0.683478,1.0
3,30,9,26.587,ok,5.29,5.3,307.6,17.16,false,5.76,3,11,1,4.32,0.646,19.2,5.0,0.675,1.0,18.8,4.32,0.646419,1.940072,3.0,-0.211813,1.294539,19.199723,4.958919,0.675173,1.0
3,30,10,26.927,ok,5.32,5.33,314.66,16.98,false,5.86,3,10,1,4.32,0.706,0.0,3.2,0.68,1.0,18.8,4.32,0.706276,2.1,3.0,-0.324259,1.0,0.0,3.225034,0.679672,1.0
