# v12_5kw_v3 telemetry  length=25.0  min_clearance=1.5
island,gen,idx,fitness,status,P_kW,FoS,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,lam_top,lam_bot,clearance,tether
3,5,5,1.0e9,reject,0.0,0.0,11,0,0,2.2,0.51,12.1,12.5,0.184,0.696,8.98,25.0
3,5,6,1.0e9,clearance_reject,0.0,0.0,16,0,0,0.92,0.82,17.6,22.0,0.801,0.774,-1.77,25.0
3,5,7,1.0e9,reject,0.0,0.0,10,0,0,2.0,0.83,6.7,14.2,0.104,0.908,9.37,25.0
3,5,8,1.0e9,reject,0.0,0.0,6,0,0,2.09,0.72,12.4,13.8,0.214,1.0,9.01,25.0
3,5,9,1.0e9,reject,0.0,0.0,16,0,0,2.2,0.4,10.5,21.0,0.875,1.0,5.18,25.0
3,5,10,1.0e9,reject,0.0,0.0,16,0,0,2.02,0.74,0.0,22.0,0.128,1.0,9.16,25.0
3,6,1,1.0e9,reject,0.0,0.0,15,0,0,2.2,0.87,6.8,22.0,0.23,0.527,8.64,25.0
3,6,2,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.31,0.95,11.9,22.0,0.594,0.761,-0.36,25.0
3,6,3,2.833,ok,2.79,10.39,15,0,0,2.08,0.47,15.3,22.0,0.94,1.0,4.94,25.0
3,6,4,1.0e9,clearance_reject,0.0,0.0,13,0,0,2.2,0.32,11.2,11.8,0.384,0.866,-1.93,25.0
3,6,5,1.0e9,reject,0.0,0.0,11,0,0,2.2,0.91,10.0,2.1,0.603,0.088,7.02,25.0
3,6,6,1.0e9,clearance_reject,0.0,0.0,16,0,0,0.92,0.82,3.8,21.4,0.189,0.527,-0.01,25.0
3,6,7,1.0e9,reject,0.0,0.0,16,0,0,2.2,0.71,6.2,19.8,0.543,0.131,6.95,25.0
3,6,8,1.0e9,reject,0.0,0.0,15,0,0,2.09,0.4,16.6,22.0,0.821,0.931,5.56,25.0
3,6,9,1.0e9,reject,0.0,0.0,10,0,0,2.2,0.95,6.8,3.2,0.18,0.05,9.03,25.0
3,6,10,1.0e9,reject,0.0,0.0,16,0,0,0.28,0.85,5.1,22.0,0.674,1.0,6.25,25.0
3,7,1,1.0e9,reject,0.0,0.0,16,0,0,2.2,0.95,2.5,19.2,0.23,0.43,8.62,25.0
3,7,2,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.62,0.32,16.1,20.9,1.0,1.0,-0.97,25.0
3,7,3,1.0e9,clearance_reject,0.0,0.0,15,0,0,2.2,0.95,0.8,19.9,0.153,0.418,-1.43,25.0
3,7,4,1.0e9,clearance_reject,0.0,0.0,6,0,0,1.02,0.72,12.9,16.2,0.911,1.0,1.21,25.0
3,7,5,1.839,ok,11.64,12.57,11,0,0,2.2,0.91,10.0,22.0,0.506,1.0,7.47,25.0
3,7,6,1.0e9,reject,0.0,0.0,13,0,0,0.92,0.69,3.8,1.9,0.481,0.05,5.51,25.0
3,7,7,6.324,ok,2.43,12.13,14,0,0,2.2,0.63,19.6,22.0,0.958,1.0,4.97,25.0
3,7,8,1.0e9,reject,0.0,0.0,16,0,0,2.2,0.83,12.6,11.1,0.757,0.931,5.81,25.0
3,7,9,1.0e9,reject,0.0,0.0,10,0,0,2.01,0.95,6.5,21.9,0.282,0.949,8.56,25.0
3,7,10,2.002,ok,2.7,10.07,16,0,0,2.2,0.56,12.3,20.5,0.967,1.0,4.69,25.0
3,8,1,4.056,ok,6.07,13.14,10,0,0,2.04,0.95,17.1,22.0,0.795,1.0,6.24,25.0
3,8,2,2.484,ok,2.57,10.06,16,0,0,2.2,0.64,15.6,1.5,0.941,0.148,4.83,25.0
3,8,3,2.149,ok,3.1,11.33,16,0,0,2.2,0.91,13.7,6.5,0.803,0.348,5.56,25.0
3,8,4,2.313,ok,15.62,7.2,16,0,0,1.5,0.79,0.2,12.4,0.224,0.088,8.65,25.0
3,8,5,1.0e9,clearance_reject,0.0,0.0,11,0,0,2.2,0.44,20.1,19.6,1.0,1.0,-4.23,25.0
3,8,6,18.179,ok,17.1,4.06,6,0,0,1.14,0.53,17.8,0.0,1.0,0.05,2.84,25.0
3,8,7,-1.569,ok,10.2,12.53,16,0,0,2.2,0.85,9.3,20.8,0.485,0.402,7.26,25.0
3,8,8,1.0e9,clearance_reject,0.0,0.0,6,0,0,2.2,0.32,13.9,3.0,1.0,0.878,-2.8,25.0
3,8,9,-0.601,ok,6.22,12.25,16,0,0,2.2,0.95,6.5,19.9,0.678,0.928,6.23,25.0
3,8,10,1.0e9,clearance_reject,0.0,0.0,10,0,0,2.04,0.95,10.4,22.0,0.601,1.0,-4.06,25.0
3,9,1,-0.61,ok,9.01,12.38,16,0,0,2.04,0.95,3.7,19.9,0.505,0.889,7.15,25.0
3,9,2,1.0e9,clearance_reject,0.0,0.0,6,0,0,2.2,0.32,17.0,10.7,0.941,0.571,-1.47,25.0
3,9,3,0.904,ok,5.42,12.82,16,0,0,2.09,0.91,2.6,19.2,0.692,1.0,6.16,25.0
3,9,4,1.0e9,reject,0.0,0.0,16,0,0,1.95,0.47,12.7,22.0,1.0,1.0,4.51,25.0
3,9,5,1.0e9,clearance_reject,0.0,0.0,11,0,0,1.41,0.71,12.9,4.3,1.0,0.664,-2.47,25.0
3,9,6,16.202,ok,15.09,5.12,3,0,0,1.14,0.75,17.0,3.7,0.983,0.05,6.54,25.0
3,9,7,0.472,ok,8.48,10.81,16,0,0,2.2,0.95,0.0,19.5,0.477,0.928,7.3,25.0
3,9,8,1.0e9,reject,0.0,0.0,11,0,0,2.2,0.68,16.6,8.7,0.696,0.438,6.58,25.0
3,9,9,1.0e9,clearance_reject,0.0,0.0,16,0,0,2.09,0.54,6.5,19.9,1.0,0.8,-3.76,25.0
3,9,10,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.08,0.78,13.2,2.8,1.0,0.388,-0.89,25.0
3,10,1,1.0e9,reject,0.0,0.0,16,0,0,2.08,0.95,13.3,1.8,0.505,0.051,7.15,25.0
3,10,2,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.9,0.86,9.0,14.7,0.75,1.0,-4.95,25.0
3,10,3,1.0e9,reject,0.0,0.0,16,0,0,2.09,0.87,10.6,19.2,0.662,0.564,6.31,25.0
3,10,4,1.0e9,reject,0.0,0.0,16,0,0,2.2,0.95,0.0,22.0,0.424,1.0,7.58,25.0
3,10,5,-1.552,ok,6.35,5.63,11,0,0,1.75,0.83,12.9,11.5,0.911,0.949,5.58,25.0
3,10,6,1.0e9,reject,0.0,0.0,3,0,0,2.12,0.75,0.0,3.7,0.499,1.0,8.16,25.0
3,10,7,1.0e9,reject,0.0,0.0,16,0,0,2.2,0.79,4.2,13.2,0.485,0.402,7.26,25.0
3,10,8,-0.467,ok,5.81,12.21,16,0,0,2.08,0.7,4.2,22.0,0.687,1.0,6.18,25.0
3,10,9,1.0e9,reject,0.0,0.0,16,0,0,2.2,0.76,8.2,19.1,0.452,0.479,7.43,25.0
3,10,10,3.183,ok,4.06,3.32,11,0,0,2.02,0.81,10.6,11.0,0.919,0.088,5.54,25.0
3,11,1,-1.473,ok,10.64,8.48,16,0,0,2.08,0.95,8.4,19.9,0.505,0.05,7.15,25.0
3,11,2,1.0e9,reject,0.0,0.0,16,0,0,1.75,0.95,11.0,12.0,0.619,0.611,6.54,25.0
3,11,3,2.518,ok,4.95,6.78,16,0,0,2.2,0.83,13.0,0.0,0.693,0.05,6.15,25.0
3,11,4,1.0e9,reject,0.0,0.0,9,0,0,1.49,0.79,8.5,10.1,0.864,0.505,6.06,25.0
3,11,5,0.934,ok,12.4,9.46,16,0,0,1.75,0.95,3.3,19.8,0.475,0.882,7.31,25.0
3,11,6,1.0e9,clearance_reject,0.0,0.0,16,0,0,2.2,0.34,17.0,1.5,1.0,0.738,0.51,25.0
3,11,7,1.474,ok,3.1,2.29,16,0,0,2.2,0.67,9.5,20.8,0.893,0.406,5.08,25.0
3,11,8,-1.005,ok,9.13,14.5,16,0,0,1.98,0.95,1.7,8.2,0.497,0.456,7.19,25.0
3,11,9,0.236,ok,3.02,8.29,16,0,0,2.17,0.66,6.5,0.0,0.933,0.05,4.87,25.0
3,11,10,1.0e9,clearance_reject,0.0,0.0,8,0,0,1.57,0.54,11.3,21.2,1.0,0.942,-3.44,25.0
3,12,1,-1.076,ok,11.44,14.84,16,0,0,2.08,0.85,12.3,9.6,0.482,0.05,7.27,25.0
3,12,2,-1.119,ok,4.19,5.7,16,0,0,2.11,0.95,14.1,15.8,0.941,0.05,4.83,25.0
3,12,3,1.0e9,reject,0.0,0.0,16,0,0,2.09,0.95,0.9,22.0,0.371,0.928,7.87,25.0
3,12,4,1.0e9,reject,0.0,0.0,3,0,0,1.31,0.75,20.6,19.9,1.0,0.405,6.48,25.0
3,12,5,2.947,ok,3.88,2.61,11,0,0,2.19,0.82,2.6,22.0,0.911,0.952,5.58,25.0
3,12,6,-2.535,ok,8.41,12.85,13,0,0,1.9,0.87,9.4,22.0,0.659,0.613,6.57,25.0
3,12,7,0.108,ok,3.46,12.4,16,0,0,2.2,0.95,8.0,20.8,0.766,0.948,5.76,25.0
3,12,8,0.337,ok,7.84,13.34,16,0,0,2.2,0.95,0.0,22.0,0.526,0.963,7.04,25.0
3,12,9,4.837,ok,7.34,9.18,16,0,0,1.94,0.95,3.7,19.9,0.678,0.481,6.23,25.0
3,12,10,1.315,ok,8.94,10.92,11,0,0,1.75,0.95,8.7,11.5,0.692,0.088,6.6,25.0
3,13,1,2.148,ok,5.05,9.41,14,0,0,2.08,0.9,11.6,22.0,0.785,1.0,5.85,25.0
3,13,2,1.0e9,reject,0.0,0.0,16,0,0,2.2,0.95,0.0,6.6,0.511,0.695,7.12,25.0
3,13,3,0.97,ok,15.83,8.82,14,0,0,1.85,0.9,0.0,19.2,0.311,0.828,8.26,25.0
3,13,4,1.839,ok,13.03,13.71,16,0,0,1.98,0.88,3.7,19.9,0.363,0.091,7.91,25.0
3,13,5,1.0e9,reject,0.0,0.0,14,0,0,2.08,0.83,11.1,21.8,0.656,0.667,6.51,25.0
3,13,6,1.0e9,reject,0.0,0.0,16,0,0,2.12,0.82,9.4,20.4,0.494,0.451,7.21,25.0
3,13,7,-1.987,ok,10.21,5.44,16,0,0,2.2,0.85,9.3,7.8,0.485,0.456,7.26,25.0
3,13,8,1.0e9,reject,0.0,0.0,13,0,0,1.85,0.91,1.7,0.0,0.497,0.456,7.38,25.0
3,13,9,0.998,ok,15.6,9.0,14,0,0,1.93,0.89,4.9,19.9,0.295,0.468,8.34,25.0
3,13,10,1.0e9,reject,0.0,0.0,16,0,0,2.2,0.95,0.6,9.4,0.554,0.809,6.89,25.0
3,14,1,1.144,ok,14.07,5.41,16,0,0,2.2,0.89,8.4,12.2,0.359,0.485,7.93,25.0
3,14,2,1.0e9,reject,0.0,0.0,16,0,0,1.96,0.95,10.8,15.8,0.685,0.05,6.19,25.0
3,14,3,3.246,ok,5.45,10.92,16,0,0,1.8,0.91,10.6,18.3,0.769,1.0,5.74,25.0
3,14,4,3.468,ok,2.93,2.13,16,0,0,1.79,0.9,12.7,9.5,1.0,0.256,4.51,25.0
3,14,5,1.0e9,reject,0.0,0.0,16,0,0,1.75,0.95,12.9,11.5,0.634,0.05,6.46,25.0
3,14,6,-1.412,ok,8.42,11.01,13,0,0,1.89,0.95,6.6,22.0,0.659,0.892,6.57,25.0
3,14,7,1.0e9,reject,0.0,0.0,16,0,0,2.2,0.85,16.7,7.8,0.485,0.456,7.26,25.0
3,14,8,-1.757,ok,8.61,3.6,16,0,0,1.98,0.95,17.9,5.3,0.671,0.456,6.27,25.0
3,14,9,1.435,ok,7.2,10.56,10,0,0,1.7,0.83,15.8,19.9,0.796,0.928,6.23,25.0
3,14,10,4.274,ok,2.34,6.33,16,0,0,2.06,0.47,20.2,10.3,0.996,0.691,4.54,25.0
3,15,1,-2.081,ok,10.56,7.45,16,0,0,2.16,0.88,15.5,0.0,0.505,0.05,7.15,25.0
3,15,2,-1.154,ok,10.98,11.27,16,0,0,2.15,0.95,8.6,9.8,0.474,0.05,7.31,25.0
3,15,3,-0.323,ok,12.75,6.87,16,0,0,2.2,0.86,15.5,0.0,0.417,0.05,7.62,25.0
3,15,4,1.0e9,reject,0.0,0.0,16,0,0,2.18,0.88,11.4,0.0,0.507,0.05,7.14,25.0
3,15,5,1.501,ok,2.39,4.68,16,0,0,2.2,0.49,17.2,14.2,0.951,0.704,4.78,25.0
3,15,6,0.839,ok,17.92,3.81,13,0,0,1.9,0.87,17.2,0.0,0.158,0.613,9.05,25.0
3,15,7,-0.219,ok,8.76,8.87,16,0,0,2.2,0.88,7.5,10.3,0.485,0.456,7.26,25.0
3,15,8,1.0e9,clearance_reject,0.0,0.0,16,0,0,2.12,0.52,10.1,20.8,1.0,0.456,-1.71,25.0
3,15,9,0.659,ok,5.08,10.73,13,0,0,1.89,0.83,16.3,0.0,0.825,0.638,5.75,25.0
3,15,10,-1.882,ok,9.11,12.6,16,0,0,2.02,0.93,11.3,0.0,0.513,0.05,7.11,25.0
3,16,1,-1.276,ok,11.95,7.74,16,0,0,2.1,0.91,15.5,19.1,0.468,0.137,7.35,25.0
3,16,2,-2.102,ok,9.95,5.44,16,0,0,2.15,0.95,8.6,18.1,0.507,0.3,7.14,25.0
3,16,3,1.461,ok,14.22,5.66,16,0,0,2.2,0.86,5.5,12.8,0.347,0.444,7.99,25.0
3,16,4,1.0e9,reject,0.0,0.0,16,0,0,1.77,0.82,12.9,11.5,0.863,0.949,5.24,25.0
3,16,5,-1.021,ok,5.22,5.15,11,0,0,1.99,0.95,12.9,10.9,0.911,0.2,5.58,25.0
3,16,6,1.0e9,reject,0.0,0.0,16,0,0,2.15,0.87,6.5,22.0,0.646,0.638,6.4,25.0
3,16,7,-2.007,ok,10.22,5.2,16,0,0,2.2,0.91,9.3,12.3,0.485,0.22,7.26,25.0
3,16,8,2.988,ok,11.41,15.11,9,0,0,1.56,0.95,10.8,5.3,0.688,0.696,6.83,25.0
3,16,9,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.94,0.45,11.2,19.9,1.0,1.0,-4.54,25.0
3,16,10,-1.348,ok,9.37,12.87,13,0,0,1.93,0.93,9.4,0.0,0.601,0.613,6.86,25.0
3,17,1,1.677,ok,12.55,15.72,16,0,0,2.16,0.88,16.0,0.0,0.327,0.05,8.1,25.0
3,17,2,-0.65,ok,5.96,6.04,13,0,0,1.73,0.91,9.7,7.4,0.834,0.634,5.71,25.0
3,17,3,1.0e9,reject,0.0,0.0,14,0,0,2.16,0.91,1.7,22.0,0.671,1.0,6.43,25.0
3,17,4,3.4,ok,1.9,1.67,16,0,0,2.2,0.92,14.9,0.0,1.0,0.05,4.51,25.0
3,17,5,-0.978,ok,8.78,13.69,16,0,0,2.07,0.95,6.2,18.1,0.512,0.949,7.11,25.0
3,17,6,0.821,ok,15.38,4.8,13,0,0,1.9,0.95,9.4,12.7,0.45,0.267,7.61,25.0
3,17,7,1.0e9,clearance_reject,0.0,0.0,14,0,0,1.97,0.48,8.0,22.0,0.485,0.22,-0.25,25.0
3,17,8,0.342,ok,15.45,3.91,16,0,0,2.15,0.95,17.9,5.3,0.195,0.05,8.8,25.0
3,17,9,0.74,ok,14.82,5.23,16,0,0,2.2,0.89,6.5,7.2,0.244,0.05,8.54,25.0
3,17,10,1.177,ok,17.96,4.09,13,0,0,1.9,0.95,11.2,9.0,0.279,0.05,8.46,25.0
3,18,1,1.0e9,reject,0.0,0.0,16,0,0,1.99,0.88,15.5,22.0,0.505,1.0,7.15,25.0
3,18,2,1.614,ok,12.63,11.44,16,0,0,2.08,0.95,5.5,5.9,0.335,0.259,8.06,25.0
3,18,3,-1.628,ok,10.31,5.5,16,0,0,2.06,0.95,19.1,0.0,0.575,0.087,6.78,25.0
3,18,4,-1.671,ok,7.87,12.2,14,0,0,1.83,0.92,12.7,7.4,0.708,0.385,6.24,25.0
3,18,5,0.373,ok,12.3,14.14,16,0,0,2.2,0.83,7.3,15.3,0.42,0.088,7.6,25.0
3,18,6,1.0e9,reject,0.0,0.0,15,0,0,1.99,0.87,10.9,5.3,0.659,0.264,6.41,25.0
3,18,7,-2.637,ok,7.34,5.55,14,0,0,1.93,0.93,10.6,20.9,0.703,0.572,6.27,25.0
3,18,8,-3.054,ok,7.5,4.95,16,0,0,2.15,0.91,17.9,0.0,0.671,0.087,6.27,25.0
3,18,9,3.562,ok,5.03,7.99,16,0,0,1.76,0.95,11.2,22.0,0.806,0.784,5.55,25.0
3,18,10,-1.242,ok,5.58,12.89,14,0,0,1.87,0.93,12.8,20.9,0.746,0.594,6.05,25.0
3,19,1,-0.184,ok,9.38,14.29,16,0,0,2.08,0.93,4.4,11.7,0.469,0.188,7.34,25.0
3,19,2,-0.94,ok,10.3,12.13,15,0,0,1.84,0.94,8.3,4.4,0.535,0.227,7.05,25.0
3,19,3,-2.97,ok,7.6,12.44,14,0,0,2.03,0.88,10.1,11.6,0.648,0.556,6.54,25.0
3,19,4,-0.966,ok,5.72,10.36,13,0,0,1.96,0.88,9.6,22.0,0.771,0.385,6.02,25.0
3,19,5,1.207,ok,2.68,7.51,16,0,0,2.12,0.83,12.9,19.9,0.911,0.928,4.99,25.0
3,19,6,-1.759,ok,7.75,13.1,14,0,0,1.83,0.95,7.6,22.0,0.709,0.572,6.23,25.0
3,19,7,-2.262,ok,8.04,9.98,13,0,0,1.93,0.86,12.9,20.9,0.703,0.632,6.36,25.0
3,19,8,-1.373,ok,4.9,8.92,13,0,0,2.15,0.8,18.3,0.0,0.761,0.087,6.07,25.0
3,19,9,1.0e9,reject,0.0,0.0,14,0,0,2.2,0.95,6.3,22.0,0.704,0.728,6.26,25.0
3,19,10,1.0e9,reject,0.0,0.0,16,0,0,2.02,0.95,12.3,5.2,0.626,0.216,6.51,25.0
3,20,1,0.726,ok,13.34,15.95,14,0,0,1.78,0.91,14.6,0.0,0.505,0.116,7.27,25.0
3,20,2,1.008,ok,4.66,8.77,16,0,0,2.2,0.94,15.9,4.5,0.687,0.289,6.18,25.0
3,20,3,1.065,ok,14.22,8.43,16,0,0,2.2,0.95,10.9,6.1,0.336,0.05,8.05,25.0
3,20,4,-1.13,ok,6.21,6.56,11,0,0,1.82,0.8,15.3,7.4,0.906,0.949,5.6,25.0
3,20,5,0.64,ok,6.32,13.53,15,0,0,1.89,0.83,12.3,13.4,0.728,0.455,6.05,25.0
3,20,6,-2.665,ok,8.48,5.7,15,0,0,2.0,0.95,9.7,22.0,0.619,0.613,6.62,25.0
3,20,7,-1.231,ok,9.73,13.85,15,0,0,1.93,0.95,10.6,22.0,0.534,0.521,7.06,25.0
3,20,8,-3.315,ok,5.45,11.68,13,0,0,2.15,0.93,6.1,22.0,0.726,0.94,6.24,25.0
3,20,9,-2.715,ok,7.64,7.19,14,0,0,1.92,0.95,6.9,22.0,0.678,0.707,6.4,25.0
3,20,10,0.939,ok,9.08,11.55,16,0,0,2.2,0.95,3.2,22.0,0.457,0.508,7.4,25.0
3,21,1,-1.9,ok,9.93,7.58,16,0,0,1.96,0.95,11.0,14.4,0.554,0.105,6.89,25.0
3,21,2,-0.909,ok,12.11,8.57,16,0,0,2.1,0.95,9.6,13.7,0.453,0.05,7.43,25.0
3,21,3,-2.354,ok,8.73,5.01,15,0,0,2.01,0.89,13.7,9.2,0.642,0.272,6.5,25.0
3,21,4,-1.501,ok,9.31,14.21,15,0,0,1.98,0.93,9.5,7.4,0.55,0.109,6.98,25.0
3,21,5,2.884,ok,3.62,2.43,15,0,0,2.09,0.83,12.8,13.6,0.911,0.457,5.1,25.0
3,21,6,1.109,ok,5.63,10.21,15,0,0,1.67,0.92,11.5,10.2,0.831,0.68,5.51,25.0
3,21,7,-0.767,ok,4.29,3.56,12,0,0,1.9,0.8,10.6,20.9,0.822,0.736,5.88,25.0
3,21,8,1.568,ok,4.92,6.47,15,0,0,2.14,0.93,14.6,22.0,0.726,0.366,6.06,25.0
3,21,9,0.837,ok,14.6,6.42,16,0,0,2.2,0.94,6.9,22.0,0.28,0.05,8.35,25.0
3,21,10,-1.995,ok,5.94,9.55,13,0,0,2.02,0.93,6.0,22.0,0.73,0.957,6.22,25.0
3,22,1,1.0e9,reject,0.0,0.0,15,0,0,1.77,0.95,9.8,21.3,0.505,0.467,7.21,25.0
3,22,2,-1.576,ok,5.32,14.21,13,0,0,2.15,0.86,12.2,1.6,0.709,0.4,6.32,25.0
3,22,3,-2.01,ok,8.25,8.74,14,0,0,2.03,0.89,10.1,8.7,0.625,0.556,6.66,25.0
3,22,4,1.0e9,reject,0.0,0.0,15,0,0,2.2,0.88,12.5,7.4,0.599,0.46,6.72,25.0
3,22,5,-1.621,ok,9.48,11.18,15,0,0,1.75,0.83,12.9,3.6,0.638,0.253,6.52,25.0
3,22,6,-1.682,ok,9.2,8.06,15,0,0,2.0,0.94,7.9,18.1,0.544,0.478,7.01,25.0
3,22,7,0.992,ok,6.53,3.47,12,0,0,1.93,0.9,6.9,18.2,0.812,1.0,5.92,25.0
3,22,8,-1.791,ok,6.18,12.16,14,0,0,1.87,0.95,7.1,22.0,0.726,0.896,6.15,25.0
3,22,9,-1.579,ok,11.13,6.46,16,0,0,2.17,0.95,13.4,6.2,0.469,0.217,7.34,25.0
3,22,10,-2.646,ok,7.85,12.88,15,0,0,2.02,0.95,8.1,22.0,0.615,0.758,6.64,25.0
3,23,1,1.0e9,reject,0.0,0.0,14,0,0,2.16,0.83,12.1,0.0,0.505,0.218,7.27,25.0
3,23,2,0.229,ok,6.1,3.97,16,0,0,1.93,0.88,12.0,13.6,0.726,0.43,5.97,25.0
3,23,3,2.261,ok,4.41,12.11,12,0,0,2.03,0.95,10.1,22.0,0.861,1.0,5.69,25.0
3,23,4,-2.311,ok,9.98,4.49,16,0,0,1.93,0.95,10.8,22.0,0.56,0.516,6.86,25.0
3,23,5,0.163,ok,12.61,9.69,15,0,0,1.75,0.88,13.1,0.6,0.517,0.249,7.15,25.0
3,23,6,1.0e9,reject,0.0,0.0,15,0,0,1.86,0.95,11.1,22.0,0.642,0.544,6.5,25.0
3,23,7,-1.519,ok,7.45,6.32,14,0,0,1.91,0.95,1.3,22.0,0.703,0.572,6.27,25.0
3,23,8,1.923,ok,5.76,7.55,15,0,0,2.03,0.89,10.2,12.2,0.726,0.525,6.06,25.0
3,23,9,-1.319,ok,8.42,11.08,14,0,0,1.78,0.88,12.1,14.1,0.691,0.587,6.33,25.0
3,23,10,-2.791,ok,5.65,12.74,14,0,0,2.0,0.9,7.7,17.5,0.72,0.77,6.18,25.0
3,24,1,-3.201,ok,8.1,6.08,14,0,0,2.15,0.95,8.2,0.0,0.624,0.777,6.67,25.0
3,24,2,-1.078,ok,10.96,6.61,13,0,0,2.15,0.95,4.0,18.1,0.507,1.0,7.33,25.0
3,24,3,1.0e9,reject,0.0,0.0,14,0,0,1.92,0.95,10.1,10.5,0.648,1.0,6.54,25.0
3,24,4,-0.763,ok,9.73,12.38,16,0,0,1.8,0.83,10.8,3.6,0.599,0.19,6.65,25.0
3,24,5,-2.053,ok,8.95,6.1,15,0,0,1.93,0.93,12.9,22.0,0.633,0.289,6.54,25.0
3,24,6,1.0e9,reject,0.0,0.0,15,0,0,1.84,0.95,10.4,22.0,0.656,0.408,6.42,25.0
3,24,7,-3.03,ok,8.49,5.12,15,0,0,2.03,0.93,9.4,20.9,0.62,0.65,6.61,25.0
3,24,8,-1.959,ok,5.39,11.42,13,0,0,2.15,0.88,9.9,2.0,0.711,0.81,6.32,25.0
3,24,9,-2.351,ok,5.94,12.14,14,0,0,2.06,0.95,9.3,22.0,0.68,0.64,6.38,25.0
3,24,10,1.0e9,reject,0.0,0.0,16,0,0,1.85,0.93,15.0,21.3,0.565,0.103,6.83,25.0
3,25,1,-0.201,ok,8.89,10.3,16,0,0,2.2,0.91,10.4,12.3,0.491,0.777,7.23,25.0
3,25,2,-2.792,ok,6.92,7.05,13,0,0,2.11,0.95,5.7,22.0,0.703,0.906,6.36,25.0
3,25,3,-1.201,ok,9.17,15.35,16,0,0,1.85,0.91,10.9,17.5,0.607,0.481,6.61,25.0
3,25,4,-2.783,ok,9.52,5.33,15,0,0,2.02,0.9,10.8,22.0,0.56,0.428,6.92,25.0
3,25,5,-0.973,ok,8.83,13.21,15,0,0,2.05,0.88,11.1,22.0,0.577,0.453,6.83,25.0
3,25,6,-1.989,ok,6.03,8.03,15,0,0,2.0,0.93,7.3,22.0,0.706,0.817,6.16,25.0
3,25,7,-2.995,ok,9.25,5.85,15,0,0,1.9,0.92,9.4,22.0,0.62,0.608,6.61,25.0
3,25,8,2.386,ok,6.11,12.0,14,0,0,2.15,0.9,10.0,18.2,0.726,0.537,6.15,25.0
3,25,9,-2.834,ok,7.75,7.56,14,0,0,1.92,0.95,8.5,22.0,0.678,0.707,6.4,25.0
3,25,10,-1.337,ok,5.32,7.05,14,0,0,2.2,0.95,4.2,0.0,0.737,1.0,6.09,25.0
3,26,1,-2.459,ok,7.44,7.25,14,0,0,2.06,0.95,6.6,22.0,0.657,0.859,6.5,25.0
3,26,2,-2.562,ok,8.28,4.86,15,0,0,1.93,0.95,11.2,22.0,0.668,0.906,6.36,25.0
3,26,3,-2.645,ok,9.55,4.26,16,0,0,2.03,0.95,10.5,22.0,0.562,0.561,6.84,25.0
3,26,4,-2.273,ok,6.02,10.4,15,0,0,1.98,0.9,12.4,18.9,0.663,0.333,6.39,25.0
3,26,5,-4.385,ok,7.52,6.75,14,0,0,1.91,0.95,7.9,22.0,0.709,0.805,6.24,25.0
3,26,6,-1.406,ok,9.92,13.01,16,0,0,1.85,0.91,12.0,22.0,0.547,0.33,6.93,25.0
3,26,7,-3.509,ok,8.55,5.41,14,0,0,1.99,0.95,6.8,22.0,0.62,0.789,6.69,25.0
3,26,8,-3.025,ok,6.88,10.07,13,0,0,2.04,0.93,5.8,22.0,0.694,0.931,6.4,25.0
3,26,9,-2.327,ok,10.94,4.64,15,0,0,1.93,0.91,10.3,22.0,0.523,0.465,7.12,25.0
3,26,10,-3.002,ok,7.3,12.58,15,0,0,2.03,0.88,7.7,17.5,0.648,0.77,6.47,25.0
3,27,1,-1.995,ok,6.33,6.45,14,0,0,2.11,0.95,4.3,22.0,0.702,1.0,6.27,25.0
3,27,2,-3.053,ok,5.61,13.34,15,0,0,1.98,0.95,8.4,17.5,0.702,0.78,6.18,25.0
3,27,3,-2.869,ok,7.79,4.97,14,0,0,2.06,0.95,8.9,11.6,0.648,0.601,6.54,25.0
3,27,4,-1.512,ok,10.71,6.69,13,0,0,2.02,0.87,10.8,11.6,0.56,0.77,7.07,25.0
3,27,5,1.0e9,reject,0.0,0.0,16,0,0,1.92,0.86,13.9,13.8,0.498,0.123,7.19,25.0
3,27,6,-2.03,ok,8.54,9.3,14,0,0,2.0,0.92,9.9,22.0,0.619,0.52,6.69,25.0
3,27,7,-3.395,ok,8.37,6.47,14,0,0,2.14,0.88,6.8,0.0,0.596,0.554,6.81,25.0
3,27,8,-2.536,ok,5.77,10.82,15,0,0,2.06,0.95,7.1,9.6,0.686,0.93,6.27,25.0
3,27,9,-3.526,ok,7.63,3.92,14,0,0,1.92,0.93,4.6,22.0,0.678,1.0,6.4,25.0
3,27,10,-2.508,ok,7.83,12.33,15,0,0,2.03,0.89,8.0,22.0,0.615,0.77,6.64,25.0
3,28,1,-2.26,ok,7.93,9.64,14,0,0,2.04,0.88,6.9,19.9,0.624,0.777,6.67,25.0
3,28,2,-2.625,ok,6.03,7.72,14,0,0,1.97,0.95,8.4,17.5,0.702,1.0,6.27,25.0
3,28,3,-3.521,ok,8.17,3.96,14,0,0,1.96,0.88,4.1,22.0,0.648,0.993,6.54,25.0
