scenario,t,hub_x,hub_z,elev_deg,omega_hub,twist_deg,T_max
NoLift_v5,3.948000000000003,25.21642944388853,13.485525883122605,28.137481600552572,-0.03265691800721619,-2.90195022756693,0.0
NoLift_v5,3.952000000000003,25.218349199163328,13.484007382547833,28.13298484503323,-0.032607184000757974,-3.0512593573173596,0.0
NoLift_v5,3.956000000000003,25.220326663618447,13.482478326888149,28.12841523824657,-0.03254982209628532,-3.1997124818668436,0.0
NoLift_v5,3.960000000000003,25.22236138481041,13.480939833964179,28.1237752124025,-0.03248490486557204,-3.347428069624915,0.0
NoLift_v5,3.964000000000003,25.22445288816248,13.479393039484298,28.119067252626714,-0.03241239997299903,-3.4944737546857185,0.0
NoLift_v5,3.968000000000003,25.226600676070184,13.477839095330504,28.114293894720163,-0.032332165458220034,-3.639905965557659,0.0
NoLift_v5,3.972000000000003,25.228804227002833,13.476279167718687,28.109457722697393,-0.032243916756579796,-3.7827559936222,0.0
NoLift_v5,3.976000000000003,25.2310629939886,13.474714433433308,28.104561363501364,-0.032147308995135356,-3.9222602632418555,0.0
NoLift_v5,3.980000000000003,25.233376403365355,13.473146076520903,28.09960748227457,-0.03204205307039867,-4.057823294709377,0.0
NoLift_v5,3.984000000000003,25.23574385481877,13.47157528861219,28.09459878282418,-0.03192787730068214,-4.188994287934557,0.0
NoLift_v5,3.988000000000003,25.238164721063658,13.470003268151956,28.089538006492226,-0.031804469448704846,-4.3154709545817465,0.0
NoLift_v5,3.992000000000003,25.240638347054876,13.468431218084136,28.08442792873777,-0.03167151328223933,-4.4370980674796705,0.0
NoLift_v5,3.996000000000003,25.243164050122495,13.466860346316674,28.07927135975716,-0.031528632078842024,-4.553822288904534,0.0
NoLift_v5,4.000000000000003,25.2457411179249,13.465291858942608,28.074071134360455,-0.03137558200456916,-4.665672515348151,0.0
NoLift_v5,4.004000000000002,25.248368807564283,13.463726956582247,28.068830106263846,-0.03121238207845587,-4.772751360120666,0.0
NoLift_v5,4.008000000000002,25.25104634648617,13.462166836408775,28.06355115074136,-0.03103924812639043,-4.87522228894496,0.0
NoLift_v5,4.012000000000001,25.25377293364118,13.460612695299892,28.058237169019304,-0.030856445289232405,-4.973284684766761,0.0
NoLift_v5,4.016000000000001,25.25654774015769,13.459065731622193,28.05289109071582,-0.030664140722209705,-5.067127861556569,0.0
NoLift_v5,4.0200000000000005,25.259369909301565,13.4575271446742,28.047515872814817,-0.030462304783638587,-5.156931735731289,0.0
NoLift_v5,4.024,25.262238555862933,13.455998131989796,28.04211449539821,-0.030250675387625103,-5.242860209447836,0.0
NoLift_v5,4.028,25.265152765279627,13.454479885373916,28.036689955385075,-0.03002877462531506,-5.325059585860135,0.0
NoLift_v5,4.031999999999999,25.2681115927227,13.452973586331641,28.031245259233913,-0.029795966921768592,-5.403658100783336,0.0
NoLift_v5,4.035999999999999,25.271114062310676,13.451480401414882,28.025783415377564,-0.029551547449961933,-5.478762383137867,0.0
NoLift_v5,4.039999999999998,25.27415916669378,13.450001478448469,28.020307427863816,-0.029294828547523393,-5.550463044749956,0.0
NoLift_v5,4.043999999999998,25.27724586708675,13.448537944101279,28.014820291951196,-0.02902519972326923,-5.618850103682662,0.0
NoLift_v5,4.047999999999997,25.280373093680925,13.447090902731055,28.009324991599595,-0.028742151351105284,-5.684028674349424,0.0
NoLift_v5,4.051999999999997,25.283539746294867,13.445661436099707,28.00382449827632,-0.02844526419411903,-5.746129528000025,0.0
NoLift_v5,4.0559999999999965,25.286744695111203,13.44425060343138,27.99832177028877,-0.028134174854396333,-5.8053289376397785,0.0
NoLift_v5,4.059999999999996,25.289986781387995,13.442859441362728,27.992819751952837,-0.027808529402212942,-5.861853560881928,0.0
NoLift_v5,4.063999999999996,25.29326481806676,13.441488963389393,27.987321371970836,-0.027467939892187827,-5.915912055803729,0.0
NoLift_v5,4.067999999999995,25.296577590247477,13.440140158546585,27.98182954058399,-0.027111957729706558,-5.967396609595791,0.0
NoLift_v5,4.071999999999995,25.299923855686075,13.438813990067763,27.97634714666793,-0.02674004573163465,-6.016194477352426,0.0
NoLift_v5,4.075999999999994,25.303302345240418,13.437511393588975,27.970877054077,-0.02635161462951213,-6.062366372493406,0.0
NoLift_v5,4.079999999999994,25.306711763226783,13.436233274827845,27.965422097148018,-0.025945859420965164,-6.10602718226809,0.0
NoLift_v5,4.083999999999993,25.310150787798506,13.434980507409163,27.959985076445662,-0.025521583871049976,-6.147291458664152,0.0
NoLift_v5,4.087999999999993,25.313618071586905,13.433753931776442,27.954568756183804,-0.02507749479525879,-6.186250631516971,0.0
NoLift_v5,4.0919999999999925,25.317112242421846,13.432554354590856,27.94917586243687,-0.02461216430665488,-6.222957111380717,0.0
NoLift_v5,4.095999999999992,25.320631903887456,13.431382546976906,27.943809079473098,-0.024123938635525373,-6.257486550605083,0.0
NoLift_v5,4.099999999999992,25.32417563567564,13.430239239296958,27.93847104015214,-0.023611099691247965,-6.290145358776877,0.0
NoLift_v5,4.103999999999991,25.327741997357332,13.429125139120211,27.93316435408478,-0.02307494776700793,-6.321128939290666,0.0
NoLift_v5,4.107999999999991,25.331329528973676,13.42804091077192,27.92789157093217,-0.02251928081039174,-6.350419883607798,0.0
NoLift_v5,4.11199999999999,25.334936749799425,13.426987136355608,27.922655112717447,-0.021947803690956336,-6.377848782848778,0.0
NoLift_v5,4.11599999999999,25.33856216483451,13.42596436242867,27.91745735015211,-0.021362988018797845,-6.403133403162969,0.0
NoLift_v5,4.1199999999999894,25.34220426506506,13.424973095666433,27.912300594722293,-0.020765646563901476,-6.4259010925119115,0.0
NoLift_v5,4.123999999999989,25.34586152722874,13.424013787851658,27.907187072400077,-0.020156268160983412,-6.445600497974396,0.0
NoLift_v5,4.127999999999989,25.349532416189295,13.423086846752934,27.902118940627656,-0.019535450997258574,-6.4603442295633196,0.0
NoLift_v5,4.131999999999988,25.35321538664245,13.422192638379379,27.897098290705525,-0.018904002864102386,-6.467479731584812,0.0
NoLift_v5,4.135999999999988,25.356908884616203,13.421331485039314,27.892127142971166,-0.018262941659182737,-6.464755815940163,0.0
NoLift_v5,4.139999999999987,25.36061134901311,13.420503662301087,27.887207440007494,-0.017613451542286305,-6.451098254709909,0.0
NoLift_v5,4.143999999999987,25.364321213253433,13.419709396260354,27.8823410403055,-0.01695682587235927,-6.426512353490696,0.0
NoLift_v5,4.147999999999986,25.368036907003294,13.418948861649046,27.877529713340373,-0.016294412743445123,-6.391609711996793,0.0
NoLift_v5,4.151999999999986,25.371756857945783,13.418222180833583,27.872775136183854,-0.01562756952004036,-6.347187153471263,0.0
NoLift_v5,4.1559999999999855,25.375479493556373,13.417529423671809,27.868078891634447,-0.014957631171137492,-6.2941545790308995,0.0
NoLift_v5,4.159999999999985,25.379203242851805,13.416870608404002,27.863442468202827,-0.014285905041878884,-6.233352077320726,0.0
NoLift_v5,4.163999999999985,25.382926538084753,13.416245706181014,27.85886726657005,-0.013613748922664377,-6.165713107707671,0.0
NoLift_v5,4.167999999999984,25.38664781639191,13.415654641269755,27.85435459846529,-0.012942466384525527,-6.091945296380837,0.0
NoLift_v5,4.171999999999984,25.39036552092835,13.41509729556553,27.849905693625033,-0.012272530144319387,-6.012644343352027,0.0
NoLift_v5,4.175999999999983,25.394078101943183,13.414573492201548,27.845521669935184,-0.01160358250981071,-5.929110790756583,0.0
NoLift_v5,4.179999999999983,25.397784018199335,13.414082994567856,27.841203530448343,-0.010935337576872003,-5.842368344137536,0.0
NoLift_v5,4.183999999999982,25.401481738136802,13.413625519547523,27.83695218572107,-0.010267654142058442,-5.752877574351384,0.0
NoLift_v5,4.187999999999982,25.405169741046866,13.413200743370059,27.832768463114657,-0.00960055476168832,-5.660864390987811,0.0
NoLift_v5,4.1919999999999815,25.408846518212403,13.41280830541427,27.828653112510246,-0.008934229804813338,-5.56646996959743,0.0
NoLift_v5,4.195999999999981,25.41251057408442,13.41244781002083,27.824606808480706,-0.008269032549219292,-5.4698114660889985,0.0
NoLift_v5,4.199999999999981,25.41616042754678,13.412118826596569,27.82063014936961,-0.007605470142007998,-5.371005592993735,0.0
NoLift_v5,4.20399999999998,25.419794613283,13.41182088859585,27.816723654297974,-0.006944192835852512,-5.270159729228108,0.0
NoLift_v5,4.20799999999998,25.423411683226416,13.411553492011016,27.812887759231177,-0.00628598200829816,-5.167357882739737,0.0
NoLift_v5,4.211999999999979,25.427010208054885,13.411316093901922,27.809122813077096,-0.005631736466977466,-5.062714742686295,0.0
NoLift_v5,4.215999999999979,25.430588778679304,13.411108111360429,27.805429074560102,-0.0049824561854233795,-4.956370281979092,0.0
NoLift_v5,4.219999999999978,25.434146007668474,13.410928921190997,27.801806710419438,-0.004339222778412473,-4.848471989900383,0.0
NoLift_v5,4.223999999999978,25.43768053048392,13.410777861024203,27.79825579631172,-0.0037031774270288136,-4.73916439376772,0.0
NoLift_v5,4.2279999999999776,25.441191006445397,13.41065423199775,27.7947763207267,-0.0030754932457063146,-4.62858160255301,0.0
NoLift_v5,4.231999999999977,25.44467611987974,13.410557299284486,27.79136818493719,-0.0024573435294402467,-4.516839194696961,0.0
NoLift_v5,4.235999999999977,25.448134581083668,13.410486293742988,27.78803120510022,-0.0018503124727887656,-4.404029202877744,0.0
NoLift_v5,4.239999999999976,25.45156512391524,13.410440463065123,27.784765204700623,-0.0012656602001916999,-4.290226949320248,0.0
NoLift_v5,4.243999999999976,25.45496653424139,13.410418966093632,27.781569801996383,-0.0007185755864828002,-4.175503501872673,0.0
NoLift_v5,4.247999999999975,25.458337647438906,13.410420884187518,27.77844443250501,-0.00021664580587802922,-4.05993257852721,0.0
NoLift_v5,4.251999999999975,25.461677338792022,13.410445270035108,27.775388444034213,0.0002358890141676926,-3.9435950151740453,0.0
NoLift_v5,4.2559999999999745,25.464984549532556,13.41049119062063,27.77240114829908,0.0006369321268310449,-3.826582148295461,0.0
NoLift_v5,4.259999999999974,25.46825827674024,13.41055772817191,27.76948183204005,0.00098497917945523,-3.708996178737222,0.0
NoLift_v5,4.263999999999974,25.47149753973638,13.410643960444986,27.766629753530896,0.0012796287916703648,-3.5909341683060574,0.0
NoLift_v5,4.267999999999973,25.474701377497656,13.410748960779404,27.76384414512238,0.0015215189409065934,-3.4723207737538178,0.0
NoLift_v5,4.271999999999973,25.477868847487432,13.410871799267415,27.761124216429195,0.0017120747873282745,-3.3531768750152824,0.0
NoLift_v5,4.275999999999972,25.480999025032183,13.411011542967529,27.758469155325294,0.0018532432379294091,-3.233672664505471,0.0
NoLift_v5,4.279999999999972,25.484091003308908,13.411167254922292,27.75587812626537,0.0019472642062071444,-3.1139724433312486,0.0
NoLift_v5,4.283999999999971,25.487143894025735,13.411337991364404,27.753350264773918,0.001996552586637787,-2.9942131280654767,0.0
NoLift_v5,4.287999999999971,25.49015682846448,13.41152279822815,27.750884670377335,0.0020036686996010348,-2.874509872605677,0.0
NoLift_v5,4.2919999999999705,25.493128958439392,13.41172070862635,27.748480401315355,0.001971305984166084,-2.7549634329803463,0.0
NoLift_v5,4.29599999999997,25.496059456936976,13.411930742130385,27.746136472722505,0.0019022416247211089,-2.635664652961254,0.0
NoLift_v5,4.29999999999997,25.49894751840099,13.412151905915968,27.7438518584212,0.0017992461661623358,-2.516696104219434,0.0
NoLift_v5,4.303999999999969,25.50179235447511,13.41238321037189,27.741625522370366,0.0016675684496336217,-2.398131992243921,0.0
NoLift_v5,4.307999999999969,25.50459319175248,13.412623661437317,27.73945640728644,0.0015179482934159073,-2.2800364192948397,0.0
NoLift_v5,4.311999999999968,25.507349275578754,13.412872242744552,27.737343399725933,0.0013602009369581977,-2.1624626989166704,0.0
NoLift_v5,4.315999999999968,25.51005986859974,13.413127934332433,27.735285364392876,0.0012014873563667657,-2.0454476415182983,0.0
NoLift_v5,4.319999999999967,25.512724254543965,13.413389712934823,27.73328114116955,0.001046017505733456,-1.9289968688999892,0.0
NoLift_v5,4.323999999999967,25.515341741924047,13.413656551730282,27.731329541275635,0.0008950747641316287,-1.8130776268429203,0.0
NoLift_v5,4.3279999999999665,25.51791166685317,13.413927421349733,27.729429346459973,0.0007472988851240455,-1.6976309924441142,0.0
NoLift_v5,4.331999999999966,25.520433394960595,13.414201291446123,27.727579310013557,0.0005991588984860129,-1.5825896070287957,0.0
NoLift_v5,4.335999999999966,25.522906322428806,13.414477132402908,27.72577815883692,0.0004455448974439587,-1.467893949165936,0.0
NoLift_v5,4.339999999999965,25.525329876179384,13.414753917048031,27.724024596301625,0.0002804075992191191,-1.3535015574766516,0.0
NoLift_v5,4.343999999999965,25.527703513196975,13.415030622595769,27.72231730630593,9.737893843189062e-5,-1.2393891267377257,0.0
NoLift_v5,4.347999999999964,25.53002671971438,13.415306233612258,27.720654959255246,-0.00010962737606250076,-1.1255527292344485,0.0
NoLift_v5,4.351999999999964,25.53229902510949,13.415579752743874,27.7190362180957,-0.000345746742680462,-1.01200441085876,0.0
NoLift_v5,4.3559999999999635,25.534520002173082,13.41585020340307,27.71745974279829,-0.0006153508662229368,-0.8987432806158732,0.0
NoLift_v5,4.359999999999963,25.536689251480713,13.416116624973998,27.71592419637108,-0.0009216711225295271,-0.785737974868116,0.0
NoLift_v5,4.363999999999963,25.538806398744736,13.416378074919598,27.71442825100713,-0.0012666899666550168,-0.6729193761370775,0.0
NoLift_v5,4.367999999999962,25.540871092918753,13.416633630410974,27.71297059269347,-0.0016511877884471272,-0.5593104267793562,0.0
NoLift_v5,4.371999999999962,25.542883004641272,13.416882388940705,27.711549923717225,-0.002074872324200775,-0.4442192344410149,0.0
NoLift_v5,4.375999999999961,25.54484182503471,13.417123468163108,27.7101649634826,-0.0025365672493577614,-0.3280174005841713,0.0
NoLift_v5,4.379999999999961,25.546747264745907,13.417356005483855,27.708814448662782,-0.003034438378798691,-0.21127547321973458,0.0
NoLift_v5,4.38399999999996,25.54859905316487,13.417579157688872,27.70749713325544,-0.003566232271761133,-0.0945545040878534,0.0
NoLift_v5,4.38799999999996,25.550396937816206,13.417792100658746,27.706211788628245,-0.004129504728333422,0.02165606802219956,0.0
NoLift_v5,4.3919999999999595,25.552140683865336,13.41799402930103,27.704957203840785,-0.0047218220469119315,0.13710163158956562,0.0
NoLift_v5,4.395999999999959,25.55383007363379,13.418184157911295,27.703732186710926,-0.0053409254214482746,0.2516843201479189,0.0
NoLift_v5,4.399999999999959,25.5554649061305,13.418361720842185,27.702535565406965,-0.005984847136836381,0.3651909994344411,0.0
NoLift_v5,4.403999999999958,25.557044996623702,13.418525973300024,27.70136619022566,-0.006651978836047163,0.47721729362505144,0.0
NoLift_v5,4.407999999999958,25.55857017625606,13.418676192161188,27.70022293536438,-0.007341089002141651,0.5872303990747072,0.0
NoLift_v5,4.411999999999957,25.56004029177667,13.418811676516741,27.69910470010731,-0.008051304007204522,0.6946524522007618,0.0
NoLift_v5,4.415999999999957,25.561455205083973,13.41893174865991,27.698010410963892,-0.008782062404646561,0.798919780162992,0.0
NoLift_v5,4.419999999999956,25.56281479277782,13.419035754947256,27.696939023576505,-0.009533045705386359,0.8996448771112965,0.0
NoLift_v5,4.423999999999956,25.564118945712394,13.41912306651485,27.695889524372166,-0.010304096949890623,0.9970591226622523,0.0
NoLift_v5,4.4279999999999555,25.5653675685324,13.419193079877003,27.694860932023275,-0.011095136846161006,1.091296731436835,0.0
NoLift_v5,4.431999999999955,25.56656057912143,13.419245217582596,27.69385229909054,-0.011906088242914777,1.1819616888502795,0.0
NoLift_v5,4.435999999999955,25.567697908079165,13.419278928659443,27.692862713266933,-0.012736808707497847,1.2684068457625464,0.0
NoLift_v5,4.439999999999954,25.56877949807396,13.419293689212013,27.69189129900631,-0.0135869919484457,1.3500316361149443,0.0
NoLift_v5,4.443999999999954,25.569805302552375,13.419289004386783,27.690937222147912,-0.014456155670746474,1.4262807595601823,0.0
NoLift_v5,4.447999999999953,25.570775286715605,13.419264405008489,27.68999968308836,-0.015343693946039546,1.4967028163018987,0.0
NoLift_v5,4.451999999999953,25.571689427507703,13.419219446561497,27.689077914986548,-0.016248814322088426,1.5616482425210165,0.0
NoLift_v5,4.455999999999952,25.57254771300928,13.419153709530168,27.68817118490488,-0.017170676866810498,1.6216399452035946,0.0
NoLift_v5,4.459999999999952,25.573350141480564,13.419066798602403,27.68727879327719,-0.018106659127980915,1.6768426946316959,0.0
NoLift_v5,4.463999999999952,25.574096719856406,13.418958339158706,27.686400069113805,-0.019050437249791535,1.7273780868241637,0.0
NoLift_v5,4.467999999999951,25.57478746264081,13.418827976716805,27.685534370031228,-0.01999547901937051,1.7734152274161061,0.0
NoLift_v5,4.471999999999951,25.57542239090572,13.418675378020854,27.684681085075212,-0.02093527593139081,1.8152468945310498,0.0
NoLift_v5,4.47599999999995,25.576001531460978,13.418500232543156,27.68383963811117,-0.021864130219254072,1.8533812866526782,0.0
NoLift_v5,4.47999999999995,25.576524916273353,13.418302254752986,27.683009492333024,-0.02277773210235666,1.8878735778792,0.0
NoLift_v5,4.483999999999949,25.576992581986833,13.418081184956357,27.68219015216924,-0.023672084553512093,1.918335075626455,0.0
NoLift_v5,4.487999999999949,25.577404569559157,13.417836789653778,27.68138116423591,-0.02454361984557752,1.9441588602602833,0.0
NoLift_v5,4.4919999999999485,25.577760924037758,13.417568861928348,27.680582118215803,-0.025389354737045948,1.9646537017415873,0.0
NoLift_v5,4.495999999999948,25.57806169450145,13.41727722175618,27.679792647449457,-0.02620699392022405,1.9791152404315029,0.0
NoLift_v5,4.499999999999948,25.578306934105562,13.416961716310752,27.679012429421473,-0.02699497936073314,1.9868742138571729,0.0
NoLift_v5,4.503999999999947,25.578496700182118,13.41662222029958,27.678241186254215,-0.027752487433017954,1.9873322967533986,0.0
NoLift_v5,4.507999999999947,25.57863105439041,13.416258636271206,27.677478685104273,-0.028479379185947767,1.9799877372628327,0.0
NoLift_v5,4.511999999999946,25.578710063136022,13.415870894327815,27.67672473726881,-0.029176088282988167,1.9646515693475557,0.0
NoLift_v5,4.515999999999946,25.578733802129037,13.41545894225895,27.67597917665185,-0.02984334822912478,1.941743065563423,0.0
NoLift_v5,4.519999999999945,25.578702341118454,13.415022780189304,27.67524193469638,-0.030481420094465077,1.912100975473237,0.0
NoLift_v5,4.523999999999945,25.578615743019775,13.414562462963671,27.674513045381712,-0.03109242278473725,1.8767138514919828,0.0
NoLift_v5,4.5279999999999445,25.578474094415913,13.414078032665596,27.673792498575963,-0.0316782313976232,1.83653363979447,0.0
NoLift_v5,4.531999999999944,25.578277487753535,13.41356955859605,27.673080326675283,-0.03224049884723546,1.7923950113887979,0.0
NoLift_v5,4.535999999999944,25.57802602128515,13.413037137522796,27.67237660510045,-0.03278079964183145,1.744973359254555,0.0
NoLift_v5,4.539999999999943,25.57771979610448,13.412480900589356,27.671681467173354,-0.03330077917826903,1.6947732692929487,0.0
NoLift_v5,4.543999999999943,25.577358901436764,13.411901047508344,27.67099517775591,-0.033801888658964926,1.6421440430113576,0.0
NoLift_v5,4.547999999999942,25.576943458393785,13.411297745021223,27.67031791454702,-0.03428391767431171,1.58730721318794,0.0
NoLift_v5,4.551999999999942,25.576473611008343,13.41067114570497,27.669649809383476,-0.03474612052129957,1.5303634634360443,0.0
NoLift_v5,4.555999999999941,25.57594950863982,13.410021427667605,27.66899103419973,-0.03518752596971647,1.4713244671530563,0.0
NoLift_v5,4.559999999999941,25.575371301588138,13.409348804393618,27.668341822379045,-0.03560707420899839,1.410175608371913,0.0
NoLift_v5,4.5639999999999405,25.574739140197302,13.408653526818687,27.66770247323941,-0.03600376534847095,1.346892891903452,0.0
NoLift_v5,4.56799999999994,25.574053174238305,13.40793588499663,27.667073355548055,-0.036376723817743636,1.2814685301402484,0.0
NoLift_v5,4.57199999999994,25.573313555381752,13.407196202621412,27.666454895635248,-0.036725189681689974,1.2139333817782685,0.0
NoLift_v5,4.575999999999939,25.572520439744178,13.40643483134187,27.665847565075143,-0.03704852918307772,1.144369626582507,0.0
NoLift_v5,4.579999999999939,25.571673989836416,13.405652146455113,27.665251871339343,-0.03734625126510145,1.0729228041167262,0.0
NoLift_v5,4.583999999999938,25.57077437559593,13.404848544783723,27.66466835313168,-0.037618044163568815,0.9998018127761089,0.0
NoLift_v5,4.587999999999938,25.569821775015647,13.40402444356323,27.664097577870244,-0.037863798290464386,0.9252706420650032,0.0
NoLift_v5,4.5919999999999375,25.568816374917525,13.403180279029538,27.66354013850864,-0.038083638632752534,0.849639926828591,0.0
NoLift_v5,4.595999999999937,25.567758363215273,13.402316526064295,27.66299669521748,-0.03827830557976018,0.7732573106251898,0.0
NoLift_v5,4.599999999999937,25.566647932656434,13.401433690127806,27.662467957781768,-0.03844845878281891,0.6964971712165084,0.0
NoLift_v5,4.603999999999936,25.565485306430045,13.400532244234709,27.66195455122425,-0.03859451420308828,0.6197473975816291,0.0
NoLift_v5,4.607999999999936,25.564270727233197,13.39961265558385,27.66145707269237,-0.03871725205079475,0.5434050918349748,0.0
NoLift_v5,4.611999999999935,25.56300444661465,13.398675412688986,27.66097614898653,-0.03881795193978965,0.4678572580358781,0.0
NoLift_v5,4.615999999999935,25.561686721231087,13.397721036052733,27.660512458798095,-0.038898381147938206,0.3934616000987084,0.0
NoLift_v5,4.619999999999934,25.56031781249235,13.396750080572293,27.66006673729244,-0.03896067617926068,0.3205410267882164,0.0
NoLift_v5,4.623999999999934,25.558897987387745,13.395763134687689,27.65963977387729,-0.03900498325397492,0.24938189731117022,0.0
NoLift_v5,4.6279999999999335,25.557427506986983,13.394760830009746,27.659232439763763,-0.03900169256298967,0.1802361973606247,0.0
NoLift_v5,4.631999999999933,25.5559066560245,13.3937437515428,27.658845502827116,-0.03895166524269107,0.11332059158537554,0.0
NoLift_v5,4.635999999999933,25.554335768720776,13.392712398943239,27.658479535636125,-0.038859130434712175,0.048810583918592595,0.0
NoLift_v5,4.639999999999932,25.552715177876482,13.391667318137664,27.658135193858737,-0.03872492159557269,-0.013153729628707835,0.0
NoLift_v5,4.643999999999932,25.551045204366126,13.390609127625481,27.657813272256462,-0.03854834218259651,-0.07246801262078066,0.0
NoLift_v5,4.647999999999931,25.54932616502423,13.389538497690149,27.657514660895483,-0.03832870217312886,-0.1290717509514867,0.0
NoLift_v5,4.651999999999931,25.547558372495065,13.388456152626881,27.657240349249108,-0.03806609917544113,-0.18294253967488328,0.0
NoLift_v5,4.65599999999993,25.545742155252487,13.387362817296017,27.656991313738565,-0.03776190883552799,-0.23408802797999353,0.0
NoLift_v5,4.65999999999993,25.543877867449496,13.386259191054526,27.65676846278258,-0.03741891183480347,-0.28253867089070156,0.0
NoLift_v5,4.6639999999999295,25.541965887117957,13.385145954286566,27.656572649935605,-0.0370410863988191,-0.3283737170990632,0.0
NoLift_v5,4.667999999999929,25.54000660939441,13.3840237896218,27.65640471746866,-0.036633193558400404,-0.37210606162111887,0.0
NoLift_v5,4.671999999999929,25.538000441946746,13.382893397328253,27.656265527685342,-0.03620032687609607,-0.41406367405982314,0.0
NoLift_v5,4.675999999999928,25.535947803719402,13.381755501037855,27.656155974173448,-0.035747486908882534,-0.4542211261106173,0.0
NoLift_v5,4.679999999999928,25.533849126155584,13.380610845648405,27.65607697700368,-0.035279216679873035,-0.49244873723247956,0.0
NoLift_v5,4.683999999999927,25.531704854637166,13.379460193804979,27.65602947522397,-0.03479929975996911,-0.5286019417025054,0.0
NoLift_v5,4.687999999999927,25.529515450942228,13.378304318331764,27.656014411280392,-0.03431057074503179,-0.5625563932743606,0.0
NoLift_v5,4.6919999999999265,25.52728139538885,13.377143994694539,27.656032715772945,-0.03381484623110946,-0.5942211231534561,0.0
NoLift_v5,4.695999999999926,25.525003188215226,13.375979995078149,27.656085295751463,-0.03331296478825987,-0.6235724610114413,0.0
NoLift_v5,4.699999999999926,25.522681350227366,13.374813084323145,27.656173026954452,-0.03280493255083471,-0.6506953355667731,0.0
NoLift_v5,4.703999999999925,25.52031642106945,13.373644023562335,27.656296761799485,-0.03229010061299408,-0.6756526343806553,0.0
NoLift_v5,4.707999999999925,25.517908956928167,13.372473576118093,27.65645734188152,-0.03176736814195172,-0.6984837994471146,0.0
NoLift_v5,4.711999999999924,25.51545953363543,13.371302495054499,27.656655573174092,-0.03123547640288875,-0.7192271101936532,0.0
NoLift_v5,4.715999999999924,25.51296874998651,13.370131509741325,27.656892199275497,-0.03069332967993392,-0.7379373940366195,0.0
NoLift_v5,4.719999999999923,25.510437224943733,13.368961334131194,27.65716791854411,-0.030140161766892395,-0.7546913759962978,0.0
NoLift_v5,4.723999999999923,25.50786559390999,13.367792679452151,27.657483409881856,-0.02957561720185493,-0.7695609589616311,0.0
NoLift_v5,4.7279999999999225,25.505254506503643,13.366626262484655,27.65783934936257,-0.02899977559134763,-0.7826042329930025,0.0
NoLift_v5,4.731999999999922,25.502604626352163,13.3654628068742,27.658236412729455,-0.028413128087162964,-0.7938583792595839,0.0
NoLift_v5,4.735999999999922,25.499916631560676,13.364303041959099,27.65867527288951,-0.027816496914116817,-0.8033360286336039,0.0
NoLift_v5,4.739999999999921,25.49719121664432,13.363147695447624,27.659156585210273,-0.027210935870859782,-0.811026500484921,0.0
NoLift_v5,4.743999999999921,25.49442909294469,13.361997491642418,27.659680983987776,-0.026597595424207723,-0.816894853508371,0.0
NoLift_v5,4.74799999999992,25.491630989031666,13.360853149186648,27.660249078081574,-0.025977608635609144,-0.8208783322938557,0.0
NoLift_v5,4.75199999999992,25.48879765173105,13.359715375624635,27.66086144035018,-0.02535201948966156,-0.8229074346930172,0.0
NoLift_v5,4.755999999999919,25.485929846614606,13.35858486361347,27.661518600487483,-0.02472172965929136,-0.8228813347312867,0.0
NoLift_v5,4.759999999999919,25.483028356106615,13.357462297613706,27.662221058540048,-0.024087448246740188,-0.8207135402739993,0.0
NoLift_v5,4.7639999999999185,25.480093978740502,13.356348355245794,27.66296928795884,-0.023449687342201306,-0.8163768518248781,0.0
NoLift_v5,4.767999999999918,25.477127534872327,13.355243676995428,27.663763676843978,-0.02280877079294254,-0.809915590008486,0.0
NoLift_v5,4.771999999999918,25.474129865242407,13.354148866958832,27.664604530530422,-0.022164065227166713,-0.8013558356784938,0.0
NoLift_v5,4.775999999999917,25.47110182651531,13.353064509886975,27.665492105728838,-0.021514718232453423,-0.7907401813000405,0.0
NoLift_v5,4.779999999999917,25.46804428770344,13.351991186516532,27.66642664084643,-0.020859795408717654,-0.7780835719768372,0.0
NoLift_v5,4.783999999999916,25.464958128553583,13.350929479855955,27.66740836854728,-0.02019810450165328,-0.7633643910509258,0.0
NoLift_v5,4.787999999999916,25.461844239980174,13.349879974745923,27.66843751455506,-0.019529890007340026,-0.7465332404946755,0.0
NoLift_v5,4.791999999999915,25.458703525663115,13.348843255727033,27.66951429238843,-0.01885739609602484,-0.7274783779841233,0.0
NoLift_v5,4.795999999999915,25.455536903271128,13.347819900256066,27.67063889022724,-0.018182689631054468,-0.7060711965563381,0.0
NoLift_v5,4.799999999999915,25.452345305583442,13.346810469816111,27.671811454145118,-0.017507695696095567,-0.6822093637548639,0.0
NoLift_v5,4.803999999999914,25.449129680862722,13.345815504968892,27.673032078985106,-0.01683425025853806,-0.655814362856606,0.0
NoLift_v5,4.807999999999914,25.445890991724454,13.344835530263202,27.67430081802699,-0.01616409799202341,-0.6268356954542249,0.0
NoLift_v5,4.811999999999913,25.442630216585286,13.34387104040041,27.675617657168758,-0.01549894603683845,-0.5952682713270945,0.0
NoLift_v5,4.815999999999913,25.439348351797896,13.342922479376975,27.67698247605007,-0.014840516054808172,-0.5611474361509106,0.0
NoLift_v5,4.819999999999912,25.436046409951764,13.341990247018547,27.67839506109068,-0.014190514687216386,-0.5245080574569814,0.0
NoLift_v5,4.823999999999912,25.43272541721794,13.34107471484511,27.679855135908415,-0.013550608899143753,-0.4853782110584931,0.0
