Do_top_m,t_over_D,beam_aspect,Do_scale_exp,r_hub_m,r_bottom_m,target_Lr,knuckle_mass_kg,n_lines,n_expansion,bank_angle_deg,n_rings,tether_length_m,mass_structural_kg,mass_expansion_kg,mass_tether_kg,mass_total_kg,cost_kg,min_fos,min_torsional_fos,worst_ring,bem_rotor_m,omega_rads,feasible
0.24085191956813104,0.11611061000679661,0.9489509838948427,0.5620391294666388,8.162026649750898,1.305240156097178,1.4559218241346108,0.19128070856914395,6,4,33.62243157627772,13,67.0820393249937,5075.474054564069,4.464810659900359,13.798492335446749,5093.7373575594165,1.0169728698865398e6,64.44325425166333,0.4485517848624843,2,8.514668267552478,5.296741879171751,false
0.037365357891541925,0.030196462221261322,0.9742323788281737,0.07396580848953256,10.05384321624457,1.8604358076157927,1.7222344867111317,0.015144945064402789,7,4,26.34154184929871,9,67.0820393249937,52.03309517783761,5.221537286497828,16.098241058021205,73.35287352235665,1.0005203309517783e6,0.02164592714854291,0.6007725884941161,8,8.895449557878187,5.070007952555644,false
0.1685054822820131,0.0835058647573149,0.9458402102522014,0.8878945414549382,8.37461718694527,2.646595368296983,1.4102774128808133,0.06228477060310635,6,2,40.34187696287799,11,67.0820393249937,1892.6311109481235,2.274923437389054,13.798492335446749,1908.7045267209594,1.0029245346864248e6,3.7130820649234297,0.9707344828563919,2,8.514668267552478,5.296741879171751,false
0.17649903195107836,0.10427396837075197,0.8517214041359442,0.7135904880410574,9.539896389186715,3.1172088414010166,1.0265930823181417,0.12648496370995702,4,3,29.204607885486837,12,67.0820393249937,3144.8748942047755,3.7619689167560146,9.198994890297833,3157.8358580118293,1.0040659493142045e6,5.076726935409003,1.160199495066776,2,7.745017283109401,5.823098690606621,false
0.06965862787635621,0.12535753969328234,0.5433605399439412,0.5841295273606384,8.680568562141412,1.4826953176506468,0.9920085829931544,0.011837397156743167,8,0,0.0,18,67.0820393249937,513.1760165811829,0.0,18.397989780595665,531.5740063617786,1.0051317601658119e6,0.12102959659770034,0.682240487901118,2,9.264475183391502,4.8680577266644445,false
0.035950554811172916,0.043584347748287386,0.4252073328446804,0.8447954356448621,9.636004551000228,2.2132239776193825,0.4156603168621452,0.08435527709550843,6,6,23.87776418373274,22,67.0820393249937,73.93306022570802,7.581602730600137,13.798492335446749,95.31315529175491,1.000739330602257e6,0.00040071941562233647,1.0472709553612152,2,8.514668267552478,5.296741879171751,false
0.025930498354838197,0.12363468658650137,0.8487539359105811,0.09261023034029167,10.129719283756891,2.1221552316498515,1.8024947368026893,0.061680381718095624,4,5,18.858133015562792,8,67.0820393249937,74.50543496117736,6.564859641878447,9.198994890297833,90.26928949335363,1.0007450543496117e6,0.006503427117524908,0.5631552725212989,7,7.745017283109401,5.823098690606621,false
0.0794346759846593,0.03475533483826645,0.5812189209732334,0.7521389464883473,9.619078957194267,2.0465710556493693,0.4980937722994361,0.05442720039506407,6,4,10.824434246652999,22,67.0820393249937,287.6117153471604,5.047631582877707,13.798492335446749,306.45783926548484,1.0028761171534716e6,0.024929262564164216,0.9626932942904551,2,8.514668267552478,5.296741879171751,false
0.08718510628525951,0.03100139407902826,0.6740196226591268,0.8001837220203692,9.781905478099915,1.2342024416096937,1.1310861669549928,0.18766429974569623,4,1,33.15442541513804,15,67.0820393249937,176.24133605869665,1.2781905478099915,9.198994890297833,186.71852149680447,1.001762413360587e6,0.012651958645402736,0.4386401421615538,2,7.745017283109401,5.823098690606621,false
0.09759553661455411,0.05838357055657617,0.8270023781290798,0.6562365262552202,7.601634896343299,2.6929748851922524,1.0953387006618798,0.03157068311740075,4,5,9.135363055341784,14,67.0820393249937,565.5530650819034,5.3008174481716495,9.198994890297833,580.0528774203729,1.0028106994567236e6,0.545340608848119,0.9962191280159384,2,7.745017283109401,5.823098690606621,false
