t,hub_e1,hub_e2,hub_lat,bear_e1,bear_e2,bear_lat,T_cyan,T_back,T_bridle,T_topbay,fos_min,omega_gnd,P_gen_kW,broken
80.0000,-0.039274,-1.155181,1.155848,-0.047908,-1.408114,1.408928,292.8909,244.4132,178.0321,226.0840,13.3684,13.453491,5.3964,0
80.5000,-0.039234,-1.155355,1.156021,-0.048108,-1.407194,1.408016,292.6069,244.4049,125.8037,225.7991,13.0839,13.456664,5.4003,0
81.0000,-0.039045,-1.155319,1.155978,-0.047764,-1.408729,1.409538,292.3696,244.4115,201.3200,225.6250,13.5004,13.453917,5.3970,0
81.5000,-0.038910,-1.155546,1.156201,-0.047529,-1.406974,1.407776,292.3737,244.3856,103.4925,225.7547,12.9141,13.455422,5.3988,0
82.0000,-0.038848,-1.155506,1.156159,-0.047407,-1.409039,1.409837,292.0749,244.3913,203.7913,225.5979,13.5635,13.454599,5.3978,0
82.5000,-0.038608,-1.155666,1.156310,-0.046993,-1.407815,1.408599,292.4603,244.3652,134.1399,225.9455,13.2327,13.453923,5.3970,0
83.0000,-0.038602,-1.155726,1.156371,-0.047217,-1.408579,1.409371,292.4492,244.3646,161.5919,225.8158,13.4154,13.456192,5.3997,0
83.5000,-0.038341,-1.155754,1.156390,-0.046812,-1.408974,1.409751,292.9881,244.3514,186.4616,226.1078,13.4048,13.453599,5.3966,0
84.0000,-0.038289,-1.155941,1.156575,-0.046940,-1.407717,1.408499,292.6369,244.3410,118.9590,225.7959,13.0310,13.456664,5.4003,0
84.5000,-0.038130,-1.155888,1.156517,-0.046628,-1.409427,1.410198,292.1357,244.3519,202.8259,225.4858,13.5148,13.454093,5.3972,0
85.0000,-0.037974,-1.156103,1.156727,-0.046333,-1.407695,1.408457,292.3776,244.3239,102.3469,225.7869,12.6992,13.455141,5.3984,0
85.5000,-0.037935,-1.156067,1.156689,-0.046277,-1.409706,1.410466,292.3665,244.3276,201.0611,225.7372,13.5113,13.454916,5.3982,0
