t,hub_e1,hub_e2,hub_lat,bear_e1,bear_e2,bear_lat,T_cyan,T_back,T_bridle,T_topbay,fos_min,omega_gnd,P_gen_kW,broken
75.0000,0.192812,-1.409107,1.422237,-0.396161,-1.840917,1.883062,145.9058,225.9011,0.0000,827.1606,5.7327,13.379231,5.3076,0
75.5001,-0.053069,-1.928968,1.929698,-0.158245,-2.056566,2.062645,635.9740,43.7518,0.0000,994.6136,3.3168,14.674081,7.0025,0
76.0001,-0.143065,-1.490995,1.497843,-0.397895,-1.639213,1.686814,500.6014,196.6991,0.0000,564.8830,3.4787,14.814303,7.2052,0
76.5001,0.103296,-1.008883,1.014157,0.269610,-1.049735,1.083805,48.9266,94.7624,0.0000,633.9201,5.0903,13.142484,5.0308,0
77.0001,0.309286,-1.428228,1.461333,0.027416,-1.959911,1.960103,73.4044,266.0082,0.0000,704.7376,2.7159,13.044054,4.9186,0
77.5001,-0.448797,-1.970688,2.021146,-1.029668,-1.669281,1.961304,695.3771,166.5581,0.0000,587.0130,3.3156,15.569513,8.3643,0
78.0001,-0.432613,-1.266390,1.338244,-0.662834,-1.500583,1.640457,251.3495,212.1016,0.0000,349.5913,38.1355,12.134110,3.9594,0
78.5001,0.147986,-1.151637,1.161106,-0.175538,-1.472932,1.483356,138.1460,183.4002,0.0000,246.1167,4.2142,13.898743,5.9502,0
79.0000,0.429179,-1.827104,1.876834,0.476076,-2.080753,2.134521,761.5002,0.0000,0.0000,844.5900,4.4186,12.457990,4.2850,0
79.5000,-0.119280,-1.676968,1.681204,-0.861295,-1.403545,1.646745,704.4797,253.1724,0.0000,1428.5835,0.9958,13.710931,5.7122,0
80.0000,0.187477,-1.080190,1.096339,0.243231,-1.322350,1.344534,43.9522,198.8632,0.0000,499.2670,3.9819,12.677010,4.5150,0
80.5001,0.622132,-1.168943,1.324189,0.310793,-1.412863,1.446643,54.4881,94.5058,0.0000,376.7404,2.5171,13.410315,5.3447,0
81.0001,0.121049,-1.715461,1.719726,0.008186,-1.869461,1.869479,724.6657,80.3860,0.0000,445.3273,5.8506,12.767152,4.6120,0
81.5001,-0.561218,-1.811583,1.896523,-1.168615,-1.923103,2.250330,686.6129,289.3250,0.0000,883.2276,3.7742,13.642634,5.6273,0
82.0001,-0.503542,-0.898868,1.030300,-0.580347,-1.160228,1.297278,28.6062,93.5888,0.0000,357.4049,11.3503,10.931608,2.8950,0
82.5001,-0.018836,-1.418307,1.418432,-0.088479,-1.871273,1.873364,187.5443,169.6067,0.0000,1002.4421,2.6698,15.236138,7.8384,0
83.0001,-0.225153,-2.012532,2.025087,-1.067399,-1.659845,1.973431,515.9325,245.6328,0.0000,644.1234,2.3774,13.243929,5.1482,0
83.5001,0.019970,-1.164378,1.164549,0.024823,-1.432326,1.432541,207.5506,136.6966,311.9956,451.2072,9.1701,12.375790,4.2007,0
84.0001,0.502702,-1.301667,1.395366,0.250618,-1.748416,1.766286,161.8247,219.1482,0.0000,970.9047,4.0092,13.771198,5.7879,0
84.5000,0.266090,-1.505674,1.529006,0.556987,-1.891169,1.971485,277.8361,103.6142,0.0000,980.8293,4.1013,14.321661,6.5100,0
85.0000,-0.545334,-1.910798,1.987093,-1.341644,-1.993281,2.402744,436.9142,1359.2420,0.0000,280.8005,6.7544,13.552860,5.5169,0
85.5001,-0.896916,-1.169368,1.473730,-1.085357,-1.376114,1.752624,497.2021,218.6574,0.0000,632.0955,2.8310,13.626020,5.6067,0
86.0001,0.185439,-1.156008,1.170787,0.255467,-1.517332,1.538687,140.0791,214.9882,0.0000,131.1906,3.0785,13.360546,5.2854,0
86.5001,0.312129,-1.563798,1.594644,0.325087,-1.879957,1.907858,38.1721,0.0000,0.0000,894.6830,2.2601,14.803203,7.1890,0
87.0001,0.089701,-1.640446,1.642896,-0.422588,-1.881745,1.928613,911.1486,265.7016,0.0000,1003.3405,4.1011,13.616488,5.5950,0
87.5001,0.049268,-1.209019,1.210022,0.162506,-0.791131,0.807649,164.7217,131.1396,0.0000,889.5554,3.5550,13.536895,5.4974,0
88.0001,0.402110,-1.171154,1.238262,0.154242,-1.922330,1.928508,64.6970,225.2932,0.0000,402.7488,6.7025,12.471968,4.2994,0
88.5001,0.045529,-1.895556,1.896102,-0.401056,-1.996872,2.036749,247.9831,165.1248,0.0000,252.0355,4.7200,13.891992,5.9415,0
89.0001,-0.384321,-1.790613,1.831392,-0.472370,-2.091861,2.144532,346.3825,317.7760,0.0000,622.7420,10.4263,12.363636,4.1883,0
89.5000,-0.059318,-0.824659,0.826790,-0.096763,-0.739803,0.746105,115.6006,157.2731,0.0000,309.8391,4.9946,12.940950,4.8029,0
90.0000,0.309630,-1.490383,1.522207,0.021109,-1.413238,1.413395,577.6474,111.0985,0.0000,499.7066,7.1454,14.945375,7.3982,0
