t,hub_e1,hub_e2,hub_lat,bear_e1,bear_e2,bear_lat,T_cyan,T_back,T_bridle,T_topbay,fos_min,omega_gnd,P_gen_kW,broken
82.5003,-0.167675,2.965920,2.970656,-1.398199,3.058833,3.363246,355.0460,191.1115,0.0000,380.7342,7.7058,11.372388,3.2596,0
83.0003,-0.128932,3.434862,3.437281,-1.514804,2.715989,3.109860,37.5034,136.0585,0.0000,888.3806,0.7076,11.623724,3.4805,0
83.5003,-1.016502,2.633212,2.822602,0.975699,2.670281,2.842955,87.5952,0.0000,0.0000,907.9244,4.0352,10.454789,2.5325,0
84.0003,0.383335,2.620597,2.648485,1.132284,3.910544,4.071170,420.9378,0.0000,0.0000,1013.6140,1.0604,12.759967,4.6042,0
84.5003,-0.127386,2.432612,2.435945,-0.698832,3.474462,3.544044,26.3923,0.0000,0.0000,0.0000,7.1709,10.954254,2.9131,0
85.5002,0.413013,2.507384,2.541172,1.246016,3.811470,4.009970,256.7047,69.2205,0.0000,463.4903,2.4444,11.857153,3.6944,0
86.0002,-0.522625,2.943863,2.989894,-1.248410,2.797759,3.063655,60.2429,186.9348,0.0000,0.0000,1.1473,10.618168,2.6531,0
86.5003,-0.141093,1.921359,1.926533,-0.852610,2.672229,2.804951,171.6306,230.0646,0.0000,0.0000,5.6462,14.420011,6.6451,0
87.0003,0.360395,2.762462,2.785872,0.469633,1.650520,1.716033,179.2311,0.0000,0.0000,602.2446,8.7278,10.812325,2.8013,0
87.5003,0.551468,2.445124,2.506542,0.952458,1.826714,2.060111,318.3237,0.0000,0.0000,1538.0722,1.6519,14.415012,6.6382,0
88.0003,-0.828324,1.933930,2.103855,0.629700,3.686319,3.739715,943.4276,224.5511,0.0000,0.0000,3.1136,22.745139,14.2157,0
88.5003,-0.388291,2.307417,2.339860,0.290499,4.889802,4.898423,604.7905,134.3126,0.0000,0.0000,3.5988,18.782140,11.7388,0
89.0003,0.337805,2.553900,2.576144,0.767782,5.376465,5.431010,655.7117,1267.9505,0.0000,1089.3034,0.9038,14.863191,7.2768,0
89.5003,-0.863055,2.252266,2.411963,-2.741987,3.200876,4.214748,130.2700,25.6039,0.0000,814.4687,9.2743,12.472502,4.3000,0
90.5002,-0.126579,2.769486,2.772377,0.041274,5.009433,5.009604,220.5330,213.9726,0.0000,424.0770,2.4784,13.319145,5.2364,0
91.0003,-0.290929,2.137732,2.157438,-0.451484,3.230942,3.262334,306.0731,0.0000,0.0000,190.4541,4.5088,12.440359,4.2668,0
91.5003,-0.510509,2.480667,2.532652,-0.212097,5.378422,5.382602,195.8566,311.9139,0.0000,1148.5790,0.7458,19.204129,12.0026,0
92.0003,0.535161,2.629984,2.683880,-0.846327,3.462514,3.564446,135.5466,151.0082,0.0000,1773.0373,0.4400,12.697952,4.5374,0
92.5003,-1.441272,2.679609,3.042625,-2.012685,3.535631,4.068364,243.3583,280.2849,0.0000,464.7228,9.2039,11.341780,3.2333,0
93.0003,-0.922887,1.611864,1.857371,-1.972607,2.190327,2.947661,7.9082,0.0000,0.0000,104.1299,3.4236,10.829813,2.8149,0
93.5003,-1.342300,1.898398,2.325013,-1.594422,3.992063,4.298691,7.5608,0.0000,0.0000,0.0000,3.5291,12.274682,4.0986,0
94.0003,-1.740650,1.989196,2.643248,-1.337120,2.341942,2.696772,55.8011,0.0000,0.0000,697.6985,8.7856,10.674349,2.6954,0
94.5004,-0.727762,2.742808,2.837716,-0.006330,6.176051,6.176054,81.6530,249.3691,0.0000,958.3493,1.9698,13.486834,5.4367,0
95.5003,-0.755181,3.048694,3.140833,-0.731445,4.112068,4.176615,75.0664,1101.0658,0.0000,212.3582,9.2710,10.307758,2.4271,0
96.0003,-0.580786,2.802403,2.861953,-1.812011,2.966588,3.476209,10.7106,0.0000,0.0000,0.0000,6.6992,11.393767,3.2780,0
96.5003,0.433653,3.079734,3.110115,1.250439,1.760159,2.159110,265.7857,0.0000,0.0000,120.4465,3.5799,11.934187,3.7669,0
97.0003,-0.926332,2.640894,2.798644,-1.023803,4.889157,4.995200,53.3071,10.5483,0.0000,875.6099,1.4695,12.927354,4.7878,0
97.5003,0.028620,3.140906,3.141036,0.446148,1.613674,1.674214,180.7181,0.0000,0.0000,283.2846,3.1479,11.473369,3.3472,0
98.0003,-0.923353,2.129585,2.321144,-2.258469,4.781470,5.288019,67.9927,61.5610,0.0000,0.0000,1.1607,14.451722,6.6890,0
98.5003,-1.586794,2.306039,2.799238,-0.935005,3.386836,3.513530,46.2466,0.0000,0.0000,0.0000,4.1196,11.187593,3.1032,0
99.0004,-1.451975,1.309447,1.955220,-1.510786,1.632724,2.224469,37.3375,220.5898,0.0000,27.6228,6.2873,10.176783,2.3358,0
99.5004,-0.848203,2.664688,2.796428,0.139189,2.553187,2.556978,205.4476,0.0000,0.0000,229.1066,2.8152,11.177895,3.0952,0
100.5003,-0.644674,2.553589,2.633709,-0.535986,4.311357,4.344546,406.9302,224.9626,0.0000,0.0000,1.2189,14.574219,6.8606,0
101.0003,0.141490,2.636822,2.640616,1.737751,3.710018,4.096830,157.3078,0.0000,0.0000,723.2720,0.7493,14.415175,6.6384,0
101.5003,0.082616,2.643741,2.645031,1.422928,3.723232,3.985873,223.6497,0.0000,0.0000,683.1710,0.8955,12.941159,4.8031,0
102.0003,0.093290,3.011829,3.013274,-0.298039,3.870820,3.882277,22.1895,34.8015,0.0000,0.0000,1.0161,10.407764,2.4985,0
