run_id,struc_name,struc_config,wind_speed,payout_duration,active_winch,damping_mode,EA_back_line,c_back_line,i_pto,field_imu,mppt_stall,payout_base_m,lifter_elev_deg,duration_s,d_tau_gen_rms,d_omega_rms,T_min,T_mean,T_std,slack_events,slack_events_late,speed_ripple_rms,brake_time,brake_engaged,omega_hub_final,omega_gnd_final,time_to_omega1,max_payout_reached,peak_tau_gen,min_tension_before_brake,T_cyan_min,twist_max,fos_buckling_min,fos_buckling_ring_id,peak_strut_load,peak_strut_ring_id,max_out_of_plane_accel,max_node_jerk,T_trpt_max,peak_trpt_segment_idx,peak_trpt_line_idx,is_disqualified,disqualification_reason
207,base_50kw,3,11.0,5.0,1,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,6.895846891619022e8,1.7488115605918222,41548.01077505826,266823.37360241194,555073.9067474375,367,247,64.56133370516923,NaN,0,5.391262653540304,-300.9242088799562,NaN,33.541019662021036,5.60439549873523e7,51604.29525526349,803.5761477347414,3.1415431771651576,0.15472703254509942,1,379179.8863634025,1,34879.43008519266,2.652433040192105e10,1.3491015368363995e7,1,3,1,tulloch_overtwist
208,base_50kw,3,11.0,5.0,1,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,9.961995698839064e7,13.162704203050938,6966.823157481016,296193.32523118076,554725.4996807316,485,293,22.527886454624262,2.969010000010983,1,-0.2344484172636892,0.0,2.980000000011055,33.54101955882974,5.601456654235874e7,6966.823157481016,0.0,1.5897614524505457,0.017756785858876193,4,505425.8944945324,1,8560.132418477748,2.652341166208131e10,1.3490426064119011e7,1,7,1,slack_sky_anchor
209,base_50kw,3,20.0,5.0,0,0,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,9.868901225699188e7,2.121626525642228,15157.444460906518,239443.62038755236,566203.8992111613,368,260,18.84677996889313,6.7193499999147885,1,0.5795152598893611,0.0,6.719999999914764,33.541019662442764,5.687548265135879e7,21029.09105206607,1046.516775209927,0.7854338755271209,0.26841983802019753,20,56437.285095686886,13,8941.24229325035,2.656255463390725e10,1.3515409349773878e7,1,3,1,ring_buckling
210,base_50kw,3,20.0,5.0,0,0,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,2.3247469070877033e8,26.320100547913338,227.63542928137886,297428.1100425781,562887.8295137873,481,293,39.522251793802745,3.7788400000162885,1,-0.07811016077261476,0.0,3.780000000016296,33.541019662442764,5.683763085302467e7,227.63542928137886,0.0,3.1399915575197213,0.014793597599072821,4,638689.962269022,1,36941.852120379095,2.6561380383440628e10,1.3514715083884608e7,1,7,1,slack_sky_anchor
211,base_50kw,3,20.0,5.0,0,0,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,9.868901225699188e7,2.121626525642228,15157.444460906518,239443.62038755236,566203.8992111613,368,260,18.84677996889313,6.7193499999147885,1,0.5795152598893611,0.0,6.719999999914764,33.541019662442764,5.687548265135879e7,21029.09105206607,1046.516775209927,0.7854338755271209,0.26841983802019753,20,56437.285095686886,13,8941.24229325035,2.656255463390725e10,1.3515409349773878e7,1,3,1,ring_buckling
212,base_50kw,3,20.0,5.0,0,0,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,2.3247469070877033e8,26.320100547913338,227.63542928137886,297428.1100425781,562887.8295137873,481,293,39.522251793802745,3.7788400000162885,1,-0.07811016077261476,0.0,3.780000000016296,33.541019662442764,5.683763085302467e7,227.63542928137886,0.0,3.1399915575197213,0.014793597599072821,4,638689.962269022,1,36941.852120379095,2.6561380383440628e10,1.3514715083884608e7,1,7,1,slack_sky_anchor
213,base_50kw,3,20.0,5.0,0,2,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,1.419030414993227e8,2.1501046126876022,61209.50733604769,271617.2840665277,555482.5674831835,254,166,22.313578873452013,NaN,0,9.651751532677357,10.601451434486194,NaN,33.541019662442764,5.730380824257997e7,61209.50733604769,1046.4718263336613,2.019499349157172,0.22572575690525631,4,149576.56071825675,1,8885.46815835575,2.656255463390725e10,1.3515409349773878e7,1,3,1,ring_buckling
214,base_50kw,3,20.0,5.0,0,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,1.896142830333482e8,21.37896658225299,274.1145598670407,302047.1959058533,555958.4178936748,477,293,34.15259271491602,2.6993500000092165,1,-0.21647260987391062,0.0,2.700000000009221,33.541019662442764,6.6551747602421336e7,20144.397244920423,0.0,3.1411046543212766,0.020104483813913682,20,608408.7367731432,1,70454.84097835793,2.6561380383440628e10,1.3514715083884608e7,1,7,1,slack_sky_anchor
215,base_50kw,3,20.0,5.0,0,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,1.419030414993227e8,2.1501046126876022,61209.50733604769,271617.2840665277,555482.5674831835,254,166,22.313578873452013,NaN,0,9.651751532677357,10.601451434486194,NaN,33.541019662442764,5.730380824257997e7,61209.50733604769,1046.4718263336613,2.019499349157172,0.22572575690525631,4,149576.56071825675,1,8885.46815835575,2.656255463390725e10,1.3515409349773878e7,1,3,1,ring_buckling
216,base_50kw,3,20.0,5.0,0,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,1.896142830333482e8,21.37896658225299,274.1145598670407,302047.1959058533,555958.4178936748,477,293,34.15259271491602,2.6993500000092165,1,-0.21647260987391062,0.0,2.700000000009221,33.541019662442764,6.6551747602421336e7,20144.397244920423,0.0,3.1411046543212766,0.020104483813913682,20,608408.7367731432,1,70454.84097835793,2.6561380383440628e10,1.3514715083884608e7,1,7,1,slack_sky_anchor
217,base_50kw,3,20.0,5.0,1,0,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,9.870287486930385e7,2.033402502011091,10541.53473764255,236398.29581560162,567234.2347120675,360,266,18.863582471379818,7.319329999892075,1,0.55990079706392,0.0,7.319999999892049,33.541019659199726,5.687548265135879e7,10541.53473764255,1034.1375476746073,0.7854338755271209,0.2554257742765892,20,56437.285095686886,13,8941.24229325035,2.656255463390725e10,1.3515409349773878e7,1,3,1,ring_buckling
218,base_50kw,3,20.0,5.0,1,0,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,1.116277674277555e8,13.711173512345622,1768.3101712208722,272694.86129987,562713.3365601073,479,293,26.358086798311053,2.9574400000109073,1,-0.04080441170912773,0.0,2.960000000010924,33.540809972083096,5.683763085302467e7,1768.3101712208722,0.0,1.427196924170243,0.03008132163788307,2,261370.33163334732,1,11187.9602052529,2.6561380383440628e10,1.3514715083884608e7,1,7,1,slack_sky_anchor
219,base_50kw,3,20.0,5.0,1,0,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,9.870287486930385e7,2.033402502011091,10541.53473764255,236398.29581560162,567234.2347120675,360,266,18.863582471379818,7.319329999892075,1,0.55990079706392,0.0,7.319999999892049,33.541019659199726,5.687548265135879e7,10541.53473764255,1034.1375476746073,0.7854338755271209,0.2554257742765892,20,56437.285095686886,13,8941.24229325035,2.656255463390725e10,1.3515409349773878e7,1,3,1,ring_buckling
220,base_50kw,3,20.0,5.0,1,0,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,1.116277674277555e8,13.711173512345622,1768.3101712208722,272694.86129987,562713.3365601073,479,293,26.358086798311053,2.9574400000109073,1,-0.04080441170912773,0.0,2.960000000010924,33.540809972083096,5.683763085302467e7,1768.3101712208722,0.0,1.427196924170243,0.03008132163788307,2,261370.33163334732,1,11187.9602052529,2.6561380383440628e10,1.3514715083884608e7,1,7,1,slack_sky_anchor
221,base_50kw,3,20.0,5.0,1,2,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,1.1995518223725587e8,1.948120884494798,63859.92194081039,269349.9962069078,556105.506126236,250,162,22.1089271929592,NaN,0,10.04859710825393,19.25476642600982,NaN,33.54101966202127,5.730380824257997e7,63859.92194081039,1033.9865409739523,1.9862372122489376,0.2645318719585738,9,124286.51831377961,1,8885.46815835575,2.656255463390725e10,1.3515409349773878e7,1,3,1,ring_buckling
222,base_50kw,3,20.0,5.0,1,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,1.5312773773451945e8,18.543133981144724,313.6935630035329,310248.67018653627,553635.2171151736,479,292,35.460225485081395,3.890330000017019,1,0.020357048586285235,0.0,3.9000000000170822,33.5410172532958,5.726715640841968e7,313.6935630035329,0.0,1.7452139739095642,0.011838103564805788,4,585981.5391296172,1,13698.215750114776,2.6561380383440628e10,1.3514715083884608e7,1,7,1,slack_sky_anchor
223,base_50kw,3,20.0,5.0,1,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,1.1995518223725587e8,1.948120884494798,63859.92194081039,269349.9962069078,556105.506126236,250,162,22.1089271929592,NaN,0,10.04859710825393,19.25476642600982,NaN,33.54101966202127,5.730380824257997e7,63859.92194081039,1033.9865409739523,1.9862372122489376,0.2645318719585738,9,124286.51831377961,1,8885.46815835575,2.656255463390725e10,1.3515409349773878e7,1,3,1,ring_buckling
224,base_50kw,3,20.0,5.0,1,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,1.5312773773451945e8,18.543133981144724,313.6935630035329,310248.67018653627,553635.2171151736,479,292,35.460225485081395,3.890330000017019,1,0.020357048586285235,0.0,3.9000000000170822,33.5410172532958,5.726715640841968e7,313.6935630035329,0.0,1.7452139739095642,0.011838103564805788,4,585981.5391296172,1,13698.215750114776,2.6561380383440628e10,1.3514715083884608e7,1,7,1,slack_sky_anchor
225,safe_50kw,4,11.0,5.0,0,0,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,4.708431230526338e7,2.0102674959226765,14870.380608194817,201595.9531732853,461125.3069825046,430,285,10.62690833069882,5.679259999954164,1,0.16802171856194983,0.0,5.679999999954136,33.541019662442764,2.160356277475325e7,23469.215802666993,818.7501994768809,0.7854034121736722,0.5353948159334692,20,56235.474150547845,13,15312.174602095523,1.4829344544843554e10,8.611266215126896e6,1,3,1,ring_buckling
226,safe_50kw,4,11.0,5.0,0,0,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,5.239299054116845e7,15.823040395485407,14566.068581919144,290989.82000443107,439487.6856590586,475,288,15.386470388581069,4.222130000009328,1,-1.420846955620926,0.0,4.240000000008651,33.541019662442764,2.160188525839417e7,14566.068581919144,0.0,1.2409661662469809,0.0389606039373394,1,374827.4365717019,1,13885.97080282113,1.4828830656745188e10,8.610845872665023e6,1,7,1,slack_sky_anchor
227,safe_50kw,4,11.0,5.0,0,0,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,4.708431230526338e7,2.0102674959226765,14870.380608194817,201595.9531732853,461125.3069825046,430,285,10.62690833069882,5.679259999954164,1,0.16802171856194983,0.0,5.679999999954136,33.541019662442764,2.160356277475325e7,23469.215802666993,818.7501994768809,0.7854034121736722,0.5353948159334692,20,56235.474150547845,13,15312.174602095523,1.4829344544843554e10,8.611266215126896e6,1,3,1,ring_buckling
228,safe_50kw,4,11.0,5.0,0,0,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,5.239299054116845e7,15.823040395485407,14566.068581919144,290989.82000443107,439487.6856590586,475,288,15.386470388581069,4.222130000009328,1,-1.420846955620926,0.0,4.240000000008651,33.541019662442764,2.160188525839417e7,14566.068581919144,0.0,1.2409661662469809,0.0389606039373394,1,374827.4365717019,1,13885.97080282113,1.4828830656745188e10,8.610845872665023e6,1,7,1,slack_sky_anchor
229,safe_50kw,4,11.0,5.0,0,2,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,3.92803805860373e8,3.17633369542885,31376.952463573936,230180.04394283428,451382.5136002916,416,262,32.55139807289287,NaN,0,4.711327617380998,-0.881892773520384,NaN,33.541019662442764,2.1123524953460284e7,38520.567276074704,818.755192404641,1.1229318321083497,0.35891344768454003,4,67103.69488448868,1,15244.735336498194,1.4829344544843554e10,8.611266215126896e6,1,3,1,ring_buckling
230,safe_50kw,4,11.0,5.0,0,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,6.544506880863112e7,16.87564802773955,630.0769517272915,255151.23705089904,451764.9197021318,480,293,20.83313796772169,3.671730000015587,1,-0.4997457396273135,0.0,3.680000000015641,33.541019662442764,2.1121826415507495e7,630.0769517272915,0.0,1.423986629561984,0.053610326740702846,2,261589.18670089287,1,14132.716880990178,1.4828830656745188e10,8.610845872665023e6,1,7,1,slack_sky_anchor
231,safe_50kw,4,11.0,5.0,0,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,3.92803805860373e8,3.17633369542885,31376.952463573936,230180.04394283428,451382.5136002916,416,262,32.55139807289287,NaN,0,4.711327617380998,-0.881892773520384,NaN,33.541019662442764,2.1123524953460284e7,38520.567276074704,818.755192404641,1.1229318321083497,0.35891344768454003,4,67103.69488448868,1,15244.735336498194,1.4829344544843554e10,8.611266215126896e6,1,3,1,ring_buckling
232,safe_50kw,4,11.0,5.0,0,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,6.544506880863112e7,16.87564802773955,630.0769517272915,255151.23705089904,451764.9197021318,480,293,20.83313796772169,3.671730000015587,1,-0.4997457396273135,0.0,3.680000000015641,33.541019662442764,2.1121826415507495e7,630.0769517272915,0.0,1.423986629561984,0.053610326740702846,2,261589.18670089287,1,14132.716880990178,1.4828830656745188e10,8.610845872665023e6,1,7,1,slack_sky_anchor
233,safe_50kw,4,11.0,5.0,1,0,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,4.662462891534292e7,1.760162782190314,13721.291391986304,203923.5032189068,460098.3793511225,433,279,9.84476738214753,5.718539999952677,1,0.04464985575626897,0.0,5.719999999952622,33.54101963055541,2.160356277475325e7,13721.291391986304,818.7501994768809,0.7854034121736722,0.6790272159244678,17,56235.474150547845,13,15312.174602095523,1.4829344544843554e10,8.611266215126896e6,1,3,1,ring_buckling
234,safe_50kw,4,11.0,5.0,1,0,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,8.185720481501494e7,23.83232307143928,6857.375933594576,301851.37834917713,442863.62051051896,489,293,17.949289379143476,2.8133300000099632,1,-0.14299754217973473,0.0,2.820000000010007,33.54101965518336,2.605765478093216e7,6857.375933594576,0.0,1.4487097851977495,0.02898920951411443,20,452194.6002744143,1,14220.844169833086,1.4828830656745188e10,8.610845872665023e6,1,7,1,slack_sky_anchor
235,safe_50kw,4,11.0,5.0,1,0,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,4.662462891534292e7,1.760162782190314,13721.291391986304,203923.5032189068,460098.3793511225,433,279,9.84476738214753,5.718539999952677,1,0.04464985575626897,0.0,5.719999999952622,33.54101963055541,2.160356277475325e7,13721.291391986304,818.7501994768809,0.7854034121736722,0.6790272159244678,17,56235.474150547845,13,15312.174602095523,1.4829344544843554e10,8.611266215126896e6,1,3,1,ring_buckling
236,safe_50kw,4,11.0,5.0,1,0,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,8.185720481501494e7,23.83232307143928,6857.375933594576,301851.37834917713,442863.62051051896,489,293,17.949289379143476,2.8133300000099632,1,-0.14299754217973473,0.0,2.820000000010007,33.54101965518336,2.605765478093216e7,6857.375933594576,0.0,1.4487097851977495,0.02898920951411443,20,452194.6002744143,1,14220.844169833086,1.4828830656745188e10,8.610845872665023e6,1,7,1,slack_sky_anchor
237,safe_50kw,4,11.0,5.0,1,2,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,3.2163000858074325e8,2.599403967525338,36836.38821629531,229743.65253619925,451522.375082561,402,253,27.98236604683825,NaN,0,5.350749936665193,-27.98833377043364,NaN,33.541019662006505,2.1123524953460284e7,36836.38821629531,818.755192404641,1.0547038686446655,0.4793107957269069,1,69768.11624726444,1,15244.735336498194,1.4829344544843554e10,8.611266215126896e6,1,3,1,ring_buckling
238,safe_50kw,4,11.0,5.0,1,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,8.167263144138123e7,28.231436160659733,801.1424743798838,328147.41422244045,442514.3919398134,492,293,19.893163912677895,3.419620000013935,1,0.7757101493284811,0.0,3.4200000000139377,33.541012231759154,2.670097246751029e7,801.1424743798838,0.0,1.8241566352202074,0.02457060503425667,3,861187.5182512138,1,24954.82620385305,1.4828830656745188e10,8.610845872665023e6,1,7,1,slack_sky_anchor
239,safe_50kw,4,11.0,5.0,1,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,3.2163000858074325e8,2.599403967525338,36836.38821629531,229743.65253619925,451522.375082561,402,253,27.98236604683825,NaN,0,5.350749936665193,-27.98833377043364,NaN,33.541019662006505,2.1123524953460284e7,36836.38821629531,818.755192404641,1.0547038686446655,0.4793107957269069,1,69768.11624726444,1,15244.735336498194,1.4829344544843554e10,8.611266215126896e6,1,3,1,ring_buckling
240,safe_50kw,4,11.0,5.0,1,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,8.167263144138123e7,28.231436160659733,801.1424743798838,328147.41422244045,442514.3919398134,492,293,19.893163912677895,3.419620000013935,1,0.7757101493284811,0.0,3.4200000000139377,33.541012231759154,2.670097246751029e7,801.1424743798838,0.0,1.8241566352202074,0.02457060503425667,3,861187.5182512138,1,24954.82620385305,1.4828830656745188e10,8.610845872665023e6,1,7,1,slack_sky_anchor
241,safe_50kw,4,20.0,5.0,0,0,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,4.8869316291537456e7,2.1410745736142784,12868.673010954664,207392.3663384019,461001.6699340391,377,260,9.538967921383215,6.955569999905846,1,0.5135495690825598,0.0,6.959999999905678,33.541019662442764,2.178128007725791e7,21035.85517232931,1045.5142055826982,0.7854045326491064,0.5806192188170979,19,56467.46049255502,13,18015.76854830915,1.4850808795528208e10,8.628666598887939e6,1,3,1,ring_buckling
242,safe_50kw,4,20.0,5.0,0,0,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,5.605765208806479e7,9.747753539066142,2192.749904290074,246161.27875426708,456338.24774297175,467,293,17.57343579510436,3.2413900000127676,1,0.040798732707997,0.0,3.2600000000128895,33.541019662442764,2.1777458980053503e7,14389.264781568894,0.0,1.21152671595544,0.06006324807069639,2,392753.2928107434,1,14694.379389605656,1.4850152001829266e10,8.628185438526323e6,1,7,1,slack_sky_anchor
243,safe_50kw,4,20.0,5.0,0,0,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,4.8869316291537456e7,2.1410745736142784,12868.673010954664,207392.3663384019,461001.6699340391,377,260,9.538967921383215,6.955569999905846,1,0.5135495690825598,0.0,6.959999999905678,33.541019662442764,2.178128007725791e7,21035.85517232931,1045.5142055826982,0.7854045326491064,0.5806192188170979,19,56467.46049255502,13,18015.76854830915,1.4850808795528208e10,8.628666598887939e6,1,3,1,ring_buckling
244,safe_50kw,4,20.0,5.0,0,0,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,5.605765208806479e7,9.747753539066142,2192.749904290074,246161.27875426708,456338.24774297175,467,293,17.57343579510436,3.2413900000127676,1,0.040798732707997,0.0,3.2600000000128895,33.541019662442764,2.1777458980053503e7,14389.264781568894,0.0,1.21152671595544,0.06006324807069639,2,392753.2928107434,1,14694.379389605656,1.4850152001829266e10,8.628185438526323e6,1,7,1,slack_sky_anchor
245,safe_50kw,4,20.0,5.0,0,2,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,3.170873744590972e8,3.4721099840275085,36746.21376573363,233757.22634875437,452087.99717900617,294,200,24.74119073678126,NaN,0,6.980158645732126,-48.80273542086013,NaN,33.541019662442764,2.1300972255707476e7,36746.21376573363,1045.532954503958,1.0517904109035499,0.30305431472347666,3,73675.53959162481,1,18254.691959205436,1.4850808795528208e10,8.628666598887939e6,1,3,1,ring_buckling
246,safe_50kw,4,20.0,5.0,0,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,3.79773197861572e8,23.159232037703426,1176.849266551802,261757.14157488296,456744.8280747267,480,293,43.8257541167437,3.2290400000126867,1,-0.19789071919835843,0.0,3.2400000000127585,33.541019662442764,1.2484932697845636e8,1176.849266551802,0.0,1.4819503316720173,0.043411877577496,20,294070.96528211044,1,18223.85689501996,1.4850152001829266e10,8.628185438526323e6,1,7,1,slack_sky_anchor
247,safe_50kw,4,20.0,5.0,0,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,3.170873744590972e8,3.4721099840275085,36746.21376573363,233757.22634875437,452087.99717900617,294,200,24.74119073678126,NaN,0,6.980158645732126,-48.80273542086013,NaN,33.541019662442764,2.1300972255707476e7,36746.21376573363,1045.532954503958,1.0517904109035499,0.30305431472347666,3,73675.53959162481,1,18254.691959205436,1.4850808795528208e10,8.628666598887939e6,1,3,1,ring_buckling
248,safe_50kw,4,20.0,5.0,0,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,3.79773197861572e8,23.159232037703426,1176.849266551802,261757.14157488296,456744.8280747267,480,293,43.8257541167437,3.2290400000126867,1,-0.19789071919835843,0.0,3.2400000000127585,33.541019662442764,1.2484932697845636e8,1176.849266551802,0.0,1.4819503316720173,0.043411877577496,20,294070.96528211044,1,18223.85689501996,1.4850152001829266e10,8.628185438526323e6,1,7,1,slack_sky_anchor
249,safe_50kw,4,20.0,5.0,1,0,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,4.800317598646799e7,2.138947972043054,15117.67168429261,208024.84636785067,460659.4318321283,362,260,9.289557226858028,6.832329999910511,1,0.6266740689513466,0.0,6.839999999910221,33.5410196555165,2.178128007725791e7,25724.76264001148,1032.7123948623118,0.7854045326491064,0.9194711496061815,20,56467.46049255502,13,18015.76854830915,1.4850808795528208e10,8.628666598887939e6,1,3,1,ring_buckling
250,safe_50kw,4,20.0,5.0,1,0,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,1.1609508879621902e8,23.18101210333958,19083.296769587563,322867.842403285,438431.6225295272,470,293,24.496858354357666,2.8990100000105246,1,-2.3492769893986436,0.0,2.900000000010531,33.541019619689266,3.324656975760249e7,22156.683931219155,0.0,1.846724709443743,0.02614825742940023,3,854813.1638665246,1,24036.1715141383,1.4850152001829266e10,8.628185438526323e6,1,7,1,slack_sky_anchor
251,safe_50kw,4,20.0,5.0,1,0,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,4.800317598646799e7,2.138947972043054,15117.67168429261,208024.84636785067,460659.4318321283,362,260,9.289557226858028,6.832329999910511,1,0.6266740689513466,0.0,6.839999999910221,33.5410196555165,2.178128007725791e7,25724.76264001148,1032.7123948623118,0.7854045326491064,0.9194711496061815,20,56467.46049255502,13,18015.76854830915,1.4850808795528208e10,8.628666598887939e6,1,3,1,ring_buckling
252,safe_50kw,4,20.0,5.0,1,0,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,1.1609508879621902e8,23.18101210333958,19083.296769587563,322867.842403285,438431.6225295272,470,293,24.496858354357666,2.8990100000105246,1,-2.3492769893986436,0.0,2.900000000010531,33.541019619689266,3.324656975760249e7,22156.683931219155,0.0,1.846724709443743,0.02614825742940023,3,854813.1638665246,1,24036.1715141383,1.4850152001829266e10,8.628185438526323e6,1,7,1,slack_sky_anchor
253,safe_50kw,4,20.0,5.0,1,2,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,2.4213284742428896e8,3.467132116356566,39063.365016785196,231779.48546383713,452642.07214021176,287,195,21.940920512376145,NaN,0,7.006221711142226,12.774213859048407,NaN,33.54101966202027,2.1300972255707476e7,39063.365016785196,1032.7186814887314,1.019497612303823,0.40478810606573534,1,64185.34365678883,1,18254.691959205436,1.4850808795528208e10,8.628666598887939e6,1,3,1,ring_buckling
254,safe_50kw,4,20.0,5.0,1,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,3.2750449414443094e8,40.15627472682663,1606.9778236464647,302914.3381465657,454102.4307244965,492,292,35.708374505906875,2.4993800000079065,1,-0.41138638425481633,0.0,2.5000000000079106,33.54101958118391,1.0577396320223637e8,3704.974929794599,0.0,1.7803623545110856,0.02450337136814357,2,659053.660320513,20,45052.59197830106,1.4850152001829266e10,8.628185438526323e6,1,7,1,slack_sky_anchor
255,safe_50kw,4,20.0,5.0,1,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,2.4213284742428896e8,3.467132116356566,39063.365016785196,231779.48546383713,452642.07214021176,287,195,21.940920512376145,NaN,0,7.006221711142226,12.774213859048407,NaN,33.54101966202027,2.1300972255707476e7,39063.365016785196,1032.7186814887314,1.019497612303823,0.40478810606573534,1,64185.34365678883,1,18254.691959205436,1.4850808795528208e10,8.628666598887939e6,1,3,1,ring_buckling
256,safe_50kw,4,20.0,5.0,1,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,3.2750449414443094e8,40.15627472682663,1606.9778236464647,302914.3381465657,454102.4307244965,492,292,35.708374505906875,2.4993800000079065,1,-0.41138638425481633,0.0,2.5000000000079106,33.54101958118391,1.0577396320223637e8,3704.974929794599,0.0,1.7803623545110856,0.02450337136814357,2,659053.660320513,20,45052.59197830106,1.4850152001829266e10,8.628185438526323e6,1,7,1,slack_sky_anchor
